,left.ang.y,left.ang.z,left.acc.x,left.acc.y,left.acc.z,left.forces.0,left.forces.1,left.forces.2,left.forces.3,left.forces.4,left.forces.5,left.forces.6,left.forces.7,left.forces.8,left.forces.12,left.forces.13,left.forces.14,left.forces.17,left.forces.18,left.forces.21,left.forces.22,left.totalForce,right.ang.y,right.ang.z,right.acc.x,right.acc.y,right.acc.z,right.forces.0,right.forces.1,right.forces.2,right.forces.3,right.forces.4,right.forces.5,right.forces.6,right.forces.7,right.forces.8,right.forces.12,right.forces.13,right.forces.14,right.forces.17,right.forces.18,right.forces.21,right.forces.22,right.totalForce
319,0.0,0.0,30.4,15.0,1015.0,0.399743,1.4111049,4.14538,4.153066,8.084956,7.082166,5.249811,4.1566024,1.7532755,7.8944855,5.3521256,2.9390907,38.72679,20.336662,26.453964,20.435127,158.57434,11.0,-56.0,-53.0,-401.5,2009.0,5.4696064,7.482777,27.609142,19.99876,4.118517,7.65018,7.4173827,3.9797456,4.355751,3.6456306,4.325973,5.605623,4.9117837,6.10246,2.776255,3.2150526,118.66463
320,0.0,0.0,32.4,12.0,1015.0,0.26774058,1.451211,3.4092658,3.9137847,8.367134,6.9807487,6.038845,5.9478483,1.8132685,8.051687,5.1995506,3.1516924,36.795128,18.532984,21.595488,17.794666,149.31104,-13.0,-78.0,-438.0,686.5,1986.0,-0.30195028,1.3944186,10.64178,4.107349,0.6466931,2.2710683,1.5774769,1.1178664,1.7032341,0.28334093,-0.37384483,0.79865116,-0.11681297,0.7438967,1.7960656,1.4218235,27.711054
321,0.0,1.0,29.4,10.0,1015.0,0.59960914,1.486036,4.383518,4.153066,9.229061,8.48306,7.0013638,6.823395,1.934707,8.209967,6.0354795,3.7569587,33.72922,16.940077,16.500105,14.051677,143.3173,73.0,-65.0,-354.0,783.5,637.0,-0.66299367,0.8030891,3.0744002,1.3595916,0.5584241,1.7250491,1.4353764,0.99123603,1.55275,0.49150878,-1.2835648,-1.0204903,-0.8909022,-0.020862015,1.7411377,1.2416102,11.095359
322,0.0,1.0,28.4,7.0,1017.0,1.0047917,1.5740399,4.383518,3.9934123,10.211517,10.834631,8.412532,8.7519045,2.3101974,8.449451,7.097593,4.221589,27.84258,14.126131,11.650602,10.415683,135.28017,117.0,48.0,-95.0,740.5,779.0,-0.30195028,0.89065856,1.4674709,1.2380543,0.6466931,1.6343597,0.98361367,1.1894958,1.4011596,0.56066465,-1.4025058,-0.45396748,-0.8909022,-0.4421825,1.6730952,1.4671906,9.660949
323,0.0,0.0,27.4,-1.0,1017.0,1.6217637,2.2307055,5.5226474,4.0731783,12.764672,13.768264,10.959959,10.3430605,3.0389135,8.691483,8.881621,5.776048,22.186129,11.152984,9.295549,8.228059,138.53503,111.0,93.0,202.0,613.5,1076.0,-0.84976256,0.7588746,2.1238034,2.2751029,0.6466931,1.8158207,0.8240151,1.2403457,1.4011596,0.6986356,-1.6440761,-1.3190942,-0.78762144,-0.22812961,1.7773298,1.4671906,10.200288
324,-1.0,0.0,29.4,-7.0,1020.0,2.5904427,2.5811963,7.754489,3.518355,15.219484,16.67905,15.581566,14.208068,3.3860435,9.183485,10.431838,7.0449023,17.136871,8.903955,7.411609,6.7687917,148.40015,74.0,29.0,464.0,405.5,1321.0,-1.0407807,0.7588746,2.1238034,2.2751029,0.4691918,1.6343597,0.98361367,1.0732001,1.2993598,0.14396366,-1.4025058,-0.8750856,-0.8909022,-0.22812961,1.7411377,1.2416102,9.306814
325,-2.0,1.0,29.4,-13.0,1019.0,2.521188,3.40379,9.339853,4.0731783,17.774883,19.94184,20.186039,19.509056,3.8148162,9.433608,12.35451,8.460371,10.360413,6.79507,5.6526284,4.5931463,158.21439,62.0,-38.0,534.0,374.5,1715.0,-0.66299367,0.7143662,2.4451344,1.829602,0.102053724,1.7250491,0.8240151,1.0952252,0.8845624,0.07409091,-1.5226698,-1.6283648,-0.73508847,-0.22812961,1.8152616,1.3765858,8.108701
326,-8.0,0.0,29.4,-17.0,1033.0,3.2817667,3.5977633,9.666724,4.6340737,19.154152,24.355804,26.468386,27.136463,4.0340137,7.583225,12.082966,8.994426,4.100379,4.685999,3.816393,2.7147298,166.30727,92.0,35.0,12.0,-650.5,2697.0,-0.30195028,0.7588746,1.4674709,0.7349247,0.5584241,1.7250491,0.6596404,0.93617064,0.831693,0.42223722,-1.4025058,-1.4723756,-0.73508847,-0.6632031,1.855131,0.8863412,6.2608337
327,-15.0,0.0,38.4,-21.0,1031.0,3.3507233,4.714773,9.826969,5.3562155,22.157127,30.284262,35.328793,33.89989,3.7424543,5.7231784,9.850383,7.203823,0.55247456,2.592167,2.1487548,1.5965828,178.32857,81.0,78.0,-187.0,-2145.5,2653.0,-0.66299367,0.8030891,2.4451344,1.829602,0.82045513,1.6343597,1.2891355,1.0732001,0.98956037,0.49150878,-1.2835648,-1.4723756,-0.78762144,0.17979957,1.8758498,0.8863412,10.111481
328,7.0,0.0,37.4,-34.0,1110.0,4.1065826,4.2811723,11.60098,6.0725384,24.196129,38.92284,48.12249,43.57412,4.0340137,3.8502922,6.338451,3.9863725,-1.5514921,1.3823326,2.0415127,0.8389688,201.79733,43.0,58.0,521.0,-2772.5,1513.0,0.20931657,0.89065856,3.9856157,2.0553083,0.99070436,1.8158207,1.2891355,1.2146105,1.0417095,0.8361624,-0.70655483,-0.73222435,-0.73508847,-0.22812961,1.7960656,1.1968503,14.91996
329,3.0,2.0,40.4,-54.0,1211.0,4.243495,4.352314,11.737661,6.309129,25.258232,48.418694,62.40031,55.24199,3.8875318,2.8592281,3.155655,2.1606967,-1.259377,0.9721238,0.8462926,0.8389688,231.42293,40.0,-50.0,-354.0,-3420.5,527.0,0.37190607,0.89065856,4.2808514,2.1659312,0.99070436,1.8158207,1.4353764,1.1650007,0.98956037,0.90476316,-0.8196591,-1.0204903,-0.73508847,0.17979957,1.9413947,1.788708,16.345238
330,2.0,4.0,45.4,-92.0,1252.0,4.1750574,4.788544,12.90338,7.6236744,25.393217,53.56729,73.94626,62.506145,3.4565961,1.963412,1.5285937,1.2106729,-1.9840063,0.5374208,0.43644366,0.67060435,252.72331,-161.0,42.0,1077.0,-1002.5,750.0,-0.48041055,1.0625168,2.7619822,0.98994243,0.6466931,1.8158207,1.2891355,1.0309931,0.8845624,0.90476316,-0.594563,-1.4723756,2.6650736,4.40078,6.6796,6.207769,28.792282
331,7.0,12.0,74.4,-146.0,1340.0,4.585188,5.2393417,14.30969,9.409168,21.418097,49.483894,68.838615,59.402943,3.315862,1.4028053,1.255872,1.6934193,-1.9840063,-0.24581313,0.14775467,0.61504555,238.88786,38.0,104.0,-256.0,567.5,609.0,0.042851478,0.9771192,3.0744002,0.7349247,0.9060048,1.9066789,0.98361367,0.972273,1.4011596,1.9219385,-0.48366562,-0.05463071,9.603315,7.1351533,28.986982,24.589777,82.6979
332,78.0,68.0,266.4,-396.0,2193.0,3.694909,6.257531,17.69923,15.576097,12.45168,18.65652,19.812168,20.65657,5.0973477,1.8377671,2.0597665,2.8864205,-1.696427,1.111505,-0.0015260516,0.67060435,126.770164,-48.0,-24.0,48.0,66.5,2004.0,1.2694185,0.9771192,3.0744002,0.47277027,1.6410034,1.9066789,0.98361367,0.91902834,1.8528578,5.2182455,0.56897056,0.91217226,28.210531,16.69132,39.837395,31.553347,136.08887
333,-24.0,77.0,381.4,-1031.0,3074.0,1.6907481,3.0334713,15.177941,7.3950586,8.9392805,10.249788,8.116812,6.000647,3.8875318,1.0362053,2.232937,2.2122386,-1.4058058,1.5138919,0.14775467,0.67060435,70.89912,-62.0,3.0,8.0,-3.5,1417.0,2.8026059,1.0625168,3.6861637,1.9432075,2.4743342,2.2710683,1.2891355,1.1411246,3.4531398,10.028016,3.717412,3.0574808,31.47258,19.733515,40.79447,32.756462,161.68323
334,-4.0,-15.0,722.4,1482.0,633.0,-0.12105367,1.4403816,1.5571373,0.96878976,3.583285,2.6747057,1.0709035,1.1519411,0.6668297,0.55712366,1.255872,0.93039113,-2.4095109,0.23323463,0.43644366,0.726446,14.722921,-9.0,1.0,6.0,22.5,1046.0,4.0617194,1.594975,4.2808514,3.845294,3.479803,3.655028,1.8498552,1.4078239,5.3875494,11.090539,5.5619173,4.791387,34.385098,21.22778,41.775066,34.19363,182.58832
335,-12.0,-41.0,645.4,649.0,271.0,-0.12105367,1.457644,1.2762367,1.1697644,3.726226,2.0887172,0.9061793,0.9512385,0.71550095,0.55712366,1.0711957,1.2655207,-2.4095109,0.076648206,0.7126377,0.726446,14.170515,1.0,0.0,8.0,29.5,1025.0,4.740367,2.324209,9.156934,4.8437805,4.7667184,5.2682,3.306908,2.3474767,6.065173,13.212555,6.901806,5.8364596,34.21364,21.73033,34.563732,29.75857,189.03687
336,-60.0,-41.0,353.4,677.0,536.0,-0.057094596,1.457644,0.70154405,0.83466864,3.6544864,2.2070196,0.73788726,0.9512385,0.47883815,0.616364,0.78964275,1.0438025,-2.4095109,0.23323463,0.8462926,0.726446,12.812503,0.0,0.0,5.0,28.5,1020.0,5.1460013,3.9302192,16.31867,8.7208,5.587233,8.788803,6.51517,5.505814,8.269836,14.451641,12.035569,9.099709,30.1007,18.993937,18.369528,16.320446,188.15408
337,-45.0,-55.0,268.4,601.0,847.0,-0.18463928,1.4403816,0.70154405,0.9224133,3.583285,2.4419482,0.8224875,1.0513968,0.5714746,0.55712366,1.0711957,1.2106729,-2.2684703,0.23323463,0.97711205,1.0098207,14.140982,0.0,0.0,3.0,28.5,1021.0,5.2443514,4.789189,18.092196,10.144395,6.0530605,11.384835,7.820078,7.7241335,9.67371,15.480148,14.738403,11.797036,28.210531,18.503885,17.686712,15.553718,202.89638
338,-71.0,-32.0,201.4,270.0,1072.0,-0.12105367,1.4403816,0.9910614,0.96878976,3.5126266,2.32476,0.8224875,1.0012627,0.76482123,0.616364,1.1638281,1.099836,-2.6891625,0.23323463,1.1051883,0.78256816,14.0169935,0.0,0.0,5.0,26.5,1024.0,5.448862,5.864642,20.593706,12.785618,6.534341,12.058773,9.81133,9.492505,11.467103,16.461035,17.622355,14.846912,25.799149,16.93039,16.249252,15.271047,217.23701
339,-111.0,14.0,169.4,-63.0,2313.0,-0.057094596,1.457644,0.70154405,1.2788298,3.3039527,2.2070196,0.65236235,0.85157853,0.61881757,0.616364,0.78964275,1.155452,-2.2684703,-0.08301409,0.7126377,0.67060435,12.60787,2.0,-1.0,0.0,17.5,1028.0,5.574408,7.482777,21.852877,14.304566,7.1174088,15.220513,11.373347,13.156273,13.629571,17.279406,22.776222,19.643984,24.075996,17.170334,16.795883,15.648519,243.10207
340,-140.0,-65.0,297.4,-378.0,3418.0,-0.18463928,1.457644,0.70154405,1.3353382,3.583285,2.5585935,0.9889792,1.0012627,0.6668297,0.55712366,0.78964275,1.155452,-2.4095109,-0.08301409,0.43644366,0.67060435,13.225579,5.0,-1.0,-2.0,14.5,1035.0,5.775376,10.920696,26.323603,18.496944,7.461712,18.475466,17.196924,15.1178665,15.473603,17.175411,28.000952,26.24719,25.454422,18.748598,17.01664,17.007538,284.89294
341,-85.0,-94.0,-276.6,-2656.0,3093.0,-0.12105367,1.4403816,0.70154405,1.5734816,3.3039527,3.1340094,0.8224875,1.0513968,0.61881757,0.55712366,1.1638281,1.099836,-2.2684703,-0.08301409,0.14775467,0.67060435,13.81268,4.0,-3.0,-5.0,-0.5,1040.0,6.163854,14.781687,32.81107,25.121233,9.117716,24.672674,26.251768,21.49072,17.119122,15.964918,33.902126,32.787464,28.03847,24.15295,19.659264,20.935131,352.97018
342,-48.0,-47.0,-491.6,-3596.0,1286.0,0.07187854,1.4252973,0.70154405,1.828939,3.4425154,3.247595,0.9061793,1.0012627,0.43356588,0.55712366,1.3473394,1.0438025,-2.5497446,-0.08301409,0.5760534,0.61504555,14.565384,-9.0,-4.0,-30.0,-12.5,1063.0,7.0200377,19.83439,45.467583,30.6324,10.952693,33.242573,38.50788,28.413157,17.46079,15.0063305,39.255844,40.554695,36.275555,32.44478,26.100842,28.371021,449.5406
343,-42.0,42.0,-816.6,-4241.0,682.0,-0.12105367,1.457644,0.40761685,1.2236229,3.1676314,3.0199368,0.8224875,0.85157853,0.43356588,0.6757941,0.69453126,0.9873286,1.0201918,0.38680553,6.4001946,4.803466,26.231342,11.0,-1.0,3.0,-77.5,1198.0,8.719386,32.94161,77.85083,54.524227,12.844245,56.29867,81.92201,48.339916,15.902415,12.370914,44.359837,54.518253,53.407475,53.260212,40.79447,45.185966,693.2404
344,135.0,-69.0,514.4,1275.0,686.0,-0.12105367,1.4252973,0.9910614,0.83466864,3.033586,3.1340094,0.65236235,1.0012627,0.2597078,1.1577411,0.78964275,1.6407993,3.271561,3.5067813,12.288915,12.135101,46.001442,7.0,-7.0,-40.0,-117.5,1335.0,9.52907,38.724113,86.67777,63.19462,12.385963,62.469067,87.67638,49.92264,13.335432,10.4019,41.189068,52.352783,50.94621,48.261475,36.235344,41.591335,704.8931
345,86.0,-52.0,-546.6,-153.0,1892.0,-0.18463928,1.4771222,1.2762367,0.75396794,3.1003222,2.6747057,0.9061793,0.70329493,0.34516808,2.0896497,0.59876835,1.4280424,22.75006,10.483329,37.736217,33.130184,119.268616,-10.0,-26.0,-167.0,-169.5,1569.0,7.7076883,30.348154,80.05762,67.33943,8.639826,44.63066,64.614815,40.02208,9.271546,6.9400654,27.68024,39.249096,35.58693,34.737225,22.158524,27.483536,546.4674
346,13.0,-2.0,7.4,18.0,1158.0,-0.057094596,1.4123539,1.2762367,0.8776882,6.5406566,5.6405735,1.0709035,1.1016273,2.9706388,7.5060487,3.7210538,1.6407993,38.72679,20.204956,34.164913,27.362747,154.16089,-31.0,-53.0,-255.0,-255.5,1967.0,6.6786838,18.206633,58.314117,62.886322,7.5490956,23.225496,29.08538,19.01466,8.344659,5.7440863,12.298068,17.675932,17.617292,15.627591,10.028325,12.491568,324.7879
347,2.0,0.0,35.4,14.0,1022.0,0.20215318,1.4015145,2.8998287,3.0524466,9.132202,7.98636,4.6570377,2.508924,3.2460546,10.72853,5.959713,2.8864205,39.893185,21.541153,30.372837,24.364647,170.83301,38.0,-72.0,-780.0,-982.5,2660.0,5.6536655,10.5103655,41.805027,35.33041,4.9867973,12.74297,16.035301,7.200224,6.0019712,3.9081044,6.831424,9.506891,10.022101,10.043931,4.8231397,7.0104485,192.41278
348,0.0,0.0,33.4,14.0,1019.0,0.6666753,1.3784794,2.8998287,2.6006246,9.521193,8.383992,5.489456,3.7245822,3.1075768,10.996918,6.565774,2.8339188,36.218204,20.734358,24.10216,18.345194,157.56894,132.0,-80.0,-671.0,-663.5,2676.0,4.8794384,4.4774256,23.886963,13.568056,2.5476055,5.851352,7.4173827,2.6799858,3.9768646,1.9890374,2.4180098,4.9097877,1.2868747,5.0807276,2.1726518,3.0592918,90.20146
349,-1.0,0.0,33.4,10.0,1017.0,0.6666753,1.4111049,3.9036653,2.824432,10.01308,9.369655,6.4794817,4.397323,3.1075768,11.17768,6.945359,2.8339188,32.204727,17.664997,17.518402,13.306562,143.82465,-2.0,-64.0,-1156.0,2795.5,-420.0,0.042851478,1.3128002,9.156934,1.9432075,0.99070436,2.3624263,3.1121166,1.0732001,1.6531804,0.6986356,-0.48366562,1.1333346,-0.51892686,2.6270168,1.7590294,1.3765858,28.23943
350,-1.0,1.0,35.4,9.0,1016.0,0.8690342,1.451211,3.9036653,3.129264,11.319009,9.956913,8.043988,5.031354,3.315862,10.72853,8.48692,3.2053804,26.330732,14.66077,12.397165,11.263763,134.09357,-72.0,44.0,-85.0,1056.5,682.0,-0.12755027,1.1048313,7.7586427,2.489197,0.7340273,2.2710683,2.6938255,1.0952252,1.2482094,0.49150878,-0.15736245,-0.05463071,-0.6282208,1.8604285,1.7590294,1.3314738,23.869701
351,-2.0,1.0,35.4,6.0,1018.0,1.1411294,1.5270551,4.8493066,3.9934123,12.86938,11.711315,9.343822,6.2142296,3.5275164,11.17768,8.644239,3.4226072,20.309906,11.681437,9.38726,8.781868,128.58215,0.0,43.0,-608.0,710.5,447.0,-1.2361121,1.019948,5.695615,1.5977693,0.5584241,2.0886736,1.8498552,1.010809,0.9371814,0.14396366,-1.2835648,-1.0204903,-0.8909022,0.56200707,1.7590294,1.4671906,14.259397
352,-3.0,1.0,38.4,-3.0,1019.0,1.4839959,2.0100853,5.740567,3.834313,15.002168,14.163741,12.071286,6.8805046,4.1077757,11.2686205,10.685168,3.6442738,15.838545,9.044152,7.736258,6.321016,129.83247,14.0,55.0,-439.0,745.5,783.0,-1.4358213,0.89065856,3.6861637,1.5977693,0.102053724,1.8158207,1.4353764,1.0309931,0.98956037,0.0040934165,-1.2835648,-0.8750856,-0.83955836,0.56200707,1.7411377,1.6041081,11.025711
353,-4.0,1.0,35.4,-11.0,1021.0,2.0363882,2.9742117,7.565816,5.0355997,17.435343,17.40002,16.70756,8.351368,5.2545285,11.543716,11.461316,4.341515,8.932455,6.917011,6.0991993,4.663068,136.71912,32.0,45.0,-419.0,395.5,1092.0,-1.4358213,0.89065856,3.6861637,1.4794873,0.0075720334,1.8158207,2.2310252,0.972273,0.9371814,0.0040934165,-0.9338939,-1.0204903,-0.8909022,0.7438967,1.7064704,1.6961039,11.889638
354,-7.0,1.0,43.4,-16.0,1020.0,2.3133843,3.40379,9.666724,5.675643,20.094336,22.38347,20.816175,10.970563,5.9777923,9.601936,12.35451,5.295347,4.26756,5.1252747,4.0598445,3.3011322,145.30748,146.0,47.0,34.0,-1894.5,3648.0,0.20931657,1.0625168,2.7619822,2.2751029,0.28772232,1.8158207,0.6596404,1.010809,0.7251617,0.76745373,-0.8196591,-1.7871027,-0.78762144,0.17979957,1.7236276,0.79839325,10.882963
355,-13.0,2.0,55.4,-33.0,1059.0,2.8672962,4.2811723,11.737661,5.2761517,28.063398,37.61867,38.86257,21.840862,7.2411222,5.7231784,9.28132,2.8339188,-1.5514921,2.592167,1.7075212,1.2413958,179.6169,43.0,-7.0,577.0,-3443.5,2076.0,-0.12755027,1.1887217,3.9856157,2.489197,0.9060048,2.2710683,1.4353764,0.95391834,1.1453588,1.1099342,-0.37384483,-1.0204903,-0.51892686,0.17979957,1.8758498,0.9746005,16.474632
356,-21.0,6.0,58.4,-92.0,1371.0,4.3802657,4.937289,12.90338,8.375942,33.457863,60.826744,67.34598,33.223648,5.6531296,2.4077954,2.4043145,1.2655207,-1.9840063,0.9721238,0.29371065,0.78256816,237.24626,75.0,-71.0,787.0,-4816.5,613.0,-0.48041055,1.019948,4.571924,2.2751029,1.1576645,2.0886736,1.1386002,1.0517898,0.6714788,0.35284844,-0.594563,-1.4723756,0.2530186,2.6270168,3.616792,3.4260051,21.703512
357,-20.0,11.0,106.4,-136.0,1373.0,4.858071,5.62478,13.971293,9.920953,32.6062,64.0374,68.838615,30.652283,4.7100997,1.7751694,1.255872,1.4816127,-2.1266322,0.38680553,0.14775467,0.5047848,238.64505,-126.0,110.0,-168.0,-532.5,498.0,-1.0407807,1.019948,2.7619822,1.2380543,0.102053724,1.7250491,1.2891355,0.99123603,0.6175037,1.0416474,-0.9338939,-0.73222435,2.4049768,4.793416,18.25478,14.346975,47.87986
358,-18.0,29.0,181.4,-183.0,1521.0,5.1988654,6.4993496,17.601044,12.764698,24.723312,49.700348,50.95841,24.072025,5.175776,1.3412951,1.3473394,1.5349156,-2.2684703,0.23323463,0.14775467,0.45008734,199.47998,-119.0,8.0,-205.0,43.5,1667.0,0.8370251,0.93402463,2.4451344,1.1148473,1.2399805,1.8158207,0.8240151,0.95391834,2.645837,9.369128,2.5877397,2.9005177,33.69949,19.98118,42.27432,33.82791,157.45088
359,2.0,58.0,331.4,-322.0,2364.0,4.9944115,7.571655,22.076998,16.837418,15.766059,23.301672,17.168905,10.890691,6.3075843,1.2799463,1.4382426,2.1606967,-0.96432805,1.5138919,0.29371065,0.67060435,131.30817,-14.0,2.0,31.0,-1.5,1090.0,3.4280722,1.7911767,5.966644,3.755908,3.1957111,3.9358644,2.4684792,1.2667022,4.917918,11.721159,6.0575185,6.068994,36.966114,21.85633,40.79447,34.010227,188.20128
360,-89.0,95.0,128.4,-546.0,3544.0,0.5327565,1.5057857,9.666724,2.0303466,5.514334,4.3585997,2.0638638,1.4043406,1.4039073,0.616364,1.0711957,1.2106729,-1.8406014,0.5374208,-0.0015260516,0.5047848,30.57897,0.0,0.0,11.0,29.5,1029.0,4.7771173,2.0600677,10.841861,6.343355,4.6938777,4.788007,3.7588587,2.486305,6.451353,13.126836,6.901806,6.912868,37.48562,22.869946,38.21776,32.062943,203.77858
361,142.0,124.0,192.4,1145.0,-78.0,-0.057094596,1.4403816,1.8338296,0.7934098,4.8638434,3.3607025,1.0709035,0.9512385,0.9684,0.7354111,1.5285937,1.0438025,-2.5497446,0.8300213,0.14775467,0.78256816,17.744022,0.0,0.0,11.0,34.5,1027.0,5.123849,2.2114446,11.425002,7.0512805,5.510968,5.0755115,4.477801,2.6306498,7.260705,13.55904,7.966488,7.6966825,35.93103,22.108784,30.55243,26.204746,194.7864
362,-21.0,85.0,1037.4,1812.0,783.0,-0.12105367,1.4403816,1.5571373,0.8776882,4.3953676,3.0199368,0.9061793,0.8019734,0.6668297,0.616364,0.78964275,1.155452,-2.2684703,0.8300213,0.43644366,0.9525972,16.05649,2.0,-1.0,3.0,32.5,1023.0,5.025824,4.2201385,16.909828,9.546821,5.510968,9.42317,7.986108,4.920232,7.9012456,12.288591,11.77671,10.644622,24.592741,15.16203,15.709611,15.553718,177.17235
363,-59.0,-14.0,433.4,621.0,631.0,-0.12105367,1.457644,0.70154405,0.7934098,4.092844,2.7902942,0.9061793,0.90133876,0.61881757,0.616364,0.50234115,1.2106729,-2.4095109,0.8300213,0.8462926,0.89564586,14.632845,5.0,0.0,8.0,29.5,1023.0,5.2443514,4.8807435,19.588455,10.913882,5.9743967,10.941176,8.769973,6.8605356,8.878803,13.55904,15.142047,13.481183,22.014017,15.046416,15.6024685,15.0840225,191.9815
364,-39.0,-69.0,210.4,565.0,972.0,-0.18463928,1.457644,0.70154405,0.7934098,4.3953676,2.7902942,0.8224875,0.90133876,0.61881757,0.616364,0.20894347,1.0438025,-2.5497446,0.8300213,0.8462926,0.9525972,14.24454,5.0,-2.0,-7.0,11.5,1032.0,5.6431417,9.798609,26.902618,17.55218,6.8645577,16.44704,18.913448,15.717689,11.112385,13.911453,24.916758,24.07979,22.87188,18.993937,15.28253,16.223549,265.2316
365,-106.0,-1.0,331.4,-295.0,2576.0,-0.057094596,1.4403816,0.9910614,0.96878976,3.944631,2.5585935,0.9061793,0.70329493,0.71550095,0.55712366,0.4052367,0.9873286,-2.6891625,0.5374208,0.8462926,0.78256816,13.598146,5.0,-3.0,-9.0,2.5,1022.0,6.021594,12.851671,33.23533,23.902666,8.084639,22.658716,25.799778,20.231117,12.381346,14.360621,29.47921,32.46948,27.005413,22.869946,18.14042,21.980204,331.47214
366,-142.0,-47.0,247.4,-1033.0,3464.0,-0.057094596,1.457644,0.70154405,1.2236229,3.944631,2.2070196,1.0709035,0.90133876,0.6668297,0.616364,0.30744186,0.93039113,-2.4095109,0.38680553,0.8462926,0.67060435,13.4648285,-7.0,-2.0,-11.0,-9.5,1072.0,6.6786838,18.434326,44.20864,31.535637,9.021026,30.80536,37.6089,26.216236,13.827722,13.041471,32.97865,37.456116,34.04222,30.75702,23.637331,27.776154,418.02548
367,-100.0,30.0,-15.6,-4488.0,837.0,0.007221496,1.4771222,1.2762367,1.0167646,4.3953676,2.6747057,0.8224875,1.2527686,0.3890055,0.55712366,0.59876835,1.099836,-2.4095109,0.076648206,0.5760534,0.8389688,14.649568,8.0,0.0,-11.0,-31.5,1209.0,7.767716,23.861204,58.587803,41.36661,10.952693,42.066826,53.280083,32.5017,14.229007,12.536538,38.628735,42.502888,42.085068,39.54181,31.093874,35.31739,526.31995
368,273.0,-150.0,-4829.6,-3909.0,5247.0,-0.057094596,1.4403816,0.70154405,0.68076545,3.583285,2.32476,0.8224875,0.90133876,0.47883815,0.7952122,0.50234115,1.099836,3.4363558,2.4811187,11.546103,8.781868,39.519142,12.0,-1.0,-17.0,-109.5,1303.0,10.949443,36.820717,85.068726,64.442444,12.047488,57.930687,72.49244,39.77532,12.663348,10.326648,37.197857,44.775124,48.21247,42.93626,34.563732,36.88027,647.08295
369,33.0,-4.0,5.4,-130.0,1451.0,-0.18463928,1.4123539,1.5571373,1.1697644,7.3461127,5.112421,0.8224875,0.85157853,3.3860435,8.130692,4.2735367,1.7458507,39.309223,22.918903,37.08005,29.163193,164.0947,15.0,-9.0,-101.0,-163.5,1487.0,9.110543,32.94161,82.33015,71.06098,8.829313,44.63066,56.905476,32.70024,9.113322,7.3447566,26.734732,35.56776,36.103237,31.975464,23.089958,25.250792,533.68896
370,2.0,0.0,32.4,12.0,1021.0,0.13686086,1.3784794,6.3755345,5.1960216,10.112181,8.284794,4.5979304,3.0486808,3.315862,11.451635,6.7933793,3.7569587,37.759197,23.058928,30.73444,21.424046,177.42493,-11.0,-36.0,-201.0,-227.5,1777.0,8.950805,21.793062,66.769875,70.02525,6.8645577,25.863573,29.415426,18.0964,7.8286257,5.349502,14.44082,18.062641,19.460241,15.627591,11.293165,12.577425,352.41898
371,-8.0,1.0,39.4,-10.0,1015.0,1.8288808,2.4764373,11.322872,4.7143884,15.219484,15.360666,13.150199,11.294142,2.5039456,7.583225,10.770191,5.2285933,5.7918997,6.3661447,5.949854,4.7331743,124.29409,-24.0,-56.0,-321.0,-702.5,2740.0,9.358366,15.289695,53.341576,47.36027,5.209476,13.906476,16.936752,7.992439,6.386151,4.4321666,7.680288,11.402083,10.590388,11.267619,5.256082,7.495839,233.90567
372,-7.0,2.0,56.4,-29.0,1036.0,3.0055804,4.2105055,12.653668,6.4661403,22.157127,29.88175,31.453722,21.481613,4.1818814,5.225538,9.932656,4.4020796,-1.5514921,3.0166924,2.2540789,2.146155,160.9177,69.0,-100.0,-503.0,-859.5,2977.0,5.4696064,6.1863384,27.609142,16.872883,3.1957111,7.65018,8.240647,2.8316383,4.3009315,2.2566586,2.503169,5.490437,1.8265654,5.479976,2.0630407,3.1629016,105.139824
373,3.0,2.0,38.4,-48.0,1122.0,3.4885192,4.788544,14.084966,8.226614,24.723312,38.92284,40.45879,27.697647,4.7100997,3.6494472,7.097593,2.8864205,-2.1266322,2.7011983,1.1051883,1.4771647,183.89171,-41.0,-132.0,-1131.0,2611.5,525.0,-0.48041055,1.2303094,8.472964,1.829602,0.82045513,2.7290256,2.80227,1.0309931,1.55275,0.62970644,0.36622524,0.32403058,-0.29293117,2.5100186,1.8152616,1.1968503,26.53712
374,1.0,6.0,54.4,-75.0,1218.0,3.7636232,4.8627195,14.857598,9.701786,26.352903,46.97333,53.710644,34.071205,4.5575056,2.664901,4.0381336,1.5879712,-2.1266322,2.0157285,0.5760534,1.2999499,208.90744,17.0,89.0,-284.0,787.5,627.0,-1.6399729,0.93402463,5.966644,1.4794873,0.0075720334,2.0886736,2.3513296,1.1178664,1.196879,0.21371318,-0.70655483,-0.5918653,-0.73508847,0.56200707,1.7590294,1.4671906,15.470937
375,-6.0,7.0,31.4,-113.0,1282.0,3.9695191,4.5684805,17.009857,11.992336,26.214174,56.78711,64.46785,37.89721,4.0340137,2.0264573,2.1465814,0.93039113,-1.8406014,1.111505,0.43644366,0.9525972,232.7039,70.0,22.0,-94.0,279.5,1985.0,-2.0618663,0.9771192,2.7619822,1.1148473,0.0075720334,1.9976285,0.98361367,0.99123603,1.0417095,0.14396366,-0.594563,-1.4723756,-0.83955836,0.17979957,1.7236276,1.4218235,8.376559
