,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
2735,-148.0,22.0,12.0,70.0,-86.0,1371.0,1.7130758,12.172111,8.837627,11.86389,3.5529068,9.284189,15.544409,9.023177,0.78216785,0.28375337,0.94168395,-0.7442656,1.2361608,4.2280526,0.58081144,-4.0722914,-3.0,-2.0,1.0,-18.0,81.0,1012.0,0.39199924,1.9805601,1.0444175,1.7081223,1.9660368,0.92386085,0.64859945,3.938691,0.41181055,4.1751347,3.4519613,-0.8149517,10.622745,9.548284,48.440094,53.548023
2736,-148.0,22.0,12.0,70.0,-86.0,1371.0,1.7130758,12.172111,8.837627,11.86389,3.5529068,9.284189,15.544409,9.023177,0.78216785,0.28375337,0.94168395,-0.7442656,1.2361608,4.2280526,0.58081144,-4.0722914,-3.0,-2.0,1.0,-18.0,81.0,1012.0,0.39199924,1.9805601,1.0444175,1.7081223,1.9660368,0.92386085,0.64859945,3.938691,0.41181055,4.1751347,3.4519613,-0.8149517,10.622745,9.548284,48.440094,53.548023
2737,-183.0,39.0,22.0,141.0,-175.0,1456.0,1.5523727,11.647455,7.6206026,10.774627,2.9979582,3.8142076,6.743629,7.525592,0.6283097,0.7530117,0.52386296,-0.38284168,0.46064687,4.325098,0.52649534,-4.2610183,-1.0,-2.0,0.0,-31.0,126.0,978.0,0.460754,2.9719355,1.3734899,3.555898,1.9134908,1.4585646,0.6328427,5.249249,0.7853744,4.243245,4.672536,-0.36145216,12.497117,9.60285,48.440094,57.114452
2738,-201.0,45.0,40.0,100.0,-236.0,1393.0,0.70219874,9.909918,7.211537,8.272683,2.3122494,2.7682624,3.952649,6.058962,0.42208394,0.6745909,0.68924713,-0.6727122,0.773139,4.4748583,0.49154302,-4.0722914,-2.0,0.0,0.0,-13.0,61.0,1018.0,0.93645453,4.017163,1.8497928,4.7683444,3.0845277,1.9383867,0.88380116,9.175315,1.1350209,4.578997,4.9687757,0.4015686,12.354904,10.05076,46.965435,51.875134
2739,-205.0,28.0,54.0,300.0,-452.0,1561.0,0.54355526,8.598315,3.862245,5.3342443,1.5374168,1.680893,1.4417664,3.1143856,0.3184077,0.8315022,0.94168395,-0.81542087,0.46064687,4.5259223,0.56063664,-4.452187,-1.0,0.0,0.0,-24.0,80.0,995.0,0.89849865,4.1574783,1.5345296,5.0970764,3.7464373,2.36799,1.3513284,10.951072,1.5278128,5.2960486,5.184292,2.102614,14.993086,10.400351,43.569702,48.47381
2740,44.0,39.0,-43.0,104.0,457.0,494.0,0.120705344,7.6451707,-0.021318132,0.021982228,0.0119933365,1.8198493,0.9560956,0.31666932,-0.15417625,0.36172977,1.0269173,-0.81542087,-0.98682785,4.7630167,0.6531817,-3.8859751,-2.0,2.0,0.0,-24.0,55.0,1009.0,1.2280718,5.450113,2.1562014,5.394002,5.366938,3.4383106,2.4930394,12.74759,2.1894574,5.0380254,6.0639935,3.3592896,14.585674,8.866502,30.632193,40.062588
2741,44.0,39.0,-43.0,104.0,457.0,494.0,0.120705344,7.6451707,-0.021318132,0.021982228,0.0119933365,1.8198493,0.9560956,0.31666932,-0.15417625,0.36172977,1.0269173,-0.81542087,-0.98682785,4.7630167,0.6531817,-3.8859751,-2.0,2.0,0.0,-24.0,55.0,1009.0,1.2280718,5.450113,2.1562014,5.394002,5.366938,3.4383106,2.4930394,12.74759,2.1894574,5.0380254,6.0639935,3.3592896,14.585674,8.866502,30.632193,40.062588
2742,183.0,-10.0,-52.0,148.0,498.0,651.0,0.120705344,7.6078353,-0.35182565,-0.2710671,-0.23443617,2.041955,1.1347287,0.3923022,-0.20741008,0.36172977,0.94168395,-0.81542087,-0.49645904,4.6036124,0.62713057,-4.2610183,0.0,1.0,0.0,-7.0,33.0,999.0,1.4615886,5.8022127,1.8497928,5.394002,6.034569,5.139774,3.4266,12.9462595,2.4721258,5.3601904,6.3839517,3.6974616,13.6216345,9.019383,25.628372,34.25942
2743,226.0,-19.0,-30.0,199.0,302.0,820.0,0.06782629,7.6826897,-0.52011687,0.3054422,-0.1511256,2.041955,1.2933654,-0.15102772,-0.20741008,0.36172977,1.285619,-0.6727122,-0.82245374,4.5259223,0.58081144,-3.8859751,-2.0,1.0,0.0,0.0,43.0,1002.0,1.2280718,6.4632792,2.1562014,5.575895,6.5288434,5.324964,4.1256127,14.808856,2.6379805,5.0380254,6.2569485,3.7806792,13.8989935,8.917172,20.837107,29.89627
2744,226.0,-44.0,4.0,209.0,87.0,1036.0,0.06782629,7.6451707,-0.35182565,0.3054422,0.0119933365,1.999882,1.606417,0.16343069,-0.20741008,0.5179829,0.94168395,-0.7442656,-0.98682785,4.6298046,0.60299176,-4.0722914,-1.0,0.0,0.0,-17.0,67.0,993.0,0.7906514,5.9162655,2.0040865,6.125515,6.8219504,6.1883945,4.4955854,15.567303,2.80171,5.2960486,6.0639935,4.585973,14.585674,8.617436,20.534113,29.33812
2745,226.0,-44.0,4.0,209.0,87.0,1036.0,0.06782629,7.6451707,-0.35182565,0.3054422,0.0119933365,1.999882,1.606417,0.16343069,-0.20741008,0.5179829,0.94168395,-0.7442656,-0.98682785,4.6298046,0.60299176,-4.0722914,-1.0,0.0,0.0,-17.0,67.0,993.0,0.7906514,5.9162655,2.0040865,6.125515,6.8219504,6.1883945,4.4955854,15.567303,2.80171,5.2960486,6.0639935,4.585973,14.585674,8.617436,20.534113,29.33812
2746,207.0,-59.0,21.0,181.0,-85.0,1347.0,0.06782629,7.720392,0.4596398,0.9737293,0.09183539,2.041955,1.4111813,-0.15102772,-0.20741008,0.91005653,1.0269173,-0.8861611,-0.17402832,4.709278,0.6531817,-4.2610183,0.0,0.0,0.0,-14.0,72.0,995.0,1.1837759,6.774134,2.3061712,6.0544333,7.123111,5.418498,5.0738907,14.278472,2.80171,5.0380254,5.998962,4.664,14.857662,8.568469,19.937971,28.782394
2747,207.0,-59.0,21.0,181.0,-85.0,1347.0,0.06782629,7.720392,0.4596398,0.9737293,0.09183539,2.041955,1.4111813,-0.15102772,-0.20741008,0.91005653,1.0269173,-0.8861611,-0.17402832,4.709278,0.6531817,-4.2610183,0.0,0.0,0.0,-14.0,72.0,995.0,1.1837759,6.774134,2.3061712,6.0544333,7.123111,5.418498,5.0738907,14.278472,2.80171,5.0380254,5.998962,4.664,14.857662,8.568469,19.937971,28.782394
2748,207.0,-59.0,21.0,181.0,-85.0,1347.0,0.06782629,7.720392,0.4596398,0.9737293,0.09183539,2.041955,1.4111813,-0.15102772,-0.20741008,0.91005653,1.0269173,-0.8861611,-0.17402832,4.709278,0.6531817,-4.2610183,0.0,0.0,0.0,-14.0,72.0,995.0,1.1837759,6.774134,2.3061712,6.0544333,7.123111,5.418498,5.0738907,14.278472,2.80171,5.0380254,5.998962,4.664,14.857662,8.568469,19.937971,28.782394
2749,191.0,-73.0,2.0,133.0,-227.0,1660.0,0.17357379,7.6451707,1.5163064,1.7040372,-0.1511256,2.041955,1.6765177,-0.07140873,-0.20741008,0.5962458,0.77283007,-0.81542087,-0.49645904,4.736071,0.7108391,-4.2610183,-1.0,0.0,0.0,-9.0,65.0,994.0,1.1403259,6.4632792,2.743552,6.2611485,7.9942937,6.4865685,5.47388,15.787323,2.2467148,5.55193,6.3206034,5.273811,14.174818,8.666683,15.727376,23.906105
2750,152.0,-80.0,-11.0,39.0,-533.0,1504.0,0.120705344,7.6078353,2.3540359,2.041911,-0.068987995,2.180607,1.4737703,-0.15102772,-0.15417625,0.6745909,0.77283007,-0.81542087,-0.98682785,4.6561456,0.6531817,-4.2610183,-4.0,3.0,0.0,-7.0,46.0,1004.0,1.3191259,6.875063,3.950654,6.622492,9.838378,8.26371,8.304416,17.367445,2.7473361,5.2960486,6.3206034,7.056314,12.638972,7.1401644,7.8944974,11.221341
2751,126.0,-84.0,-3.0,-59.0,-549.0,1478.0,0.120705344,7.6078353,2.4879444,1.7040372,-0.3189362,1.999882,1.4737703,-0.15102772,-0.26081008,0.4398086,0.44209915,-0.8861611,-1.4856536,4.6826363,0.7108391,-4.0722914,-5.0,5.0,0.0,-13.0,44.0,1007.0,0.34145305,7.9947257,4.3208838,6.566494,-0.15479507,7.514838,9.357147,17.367445,1865.9617,-0.7778818,7.1253333,7.5356016,11.059877,6.979251,5.1218266,7.806798
2752,64.0,-32.0,21.0,-358.0,-735.0,1073.0,0.17357379,7.6078353,1.3707521,1.2255515,0.09183539,2.1323009,1.8243823,-0.23131979,-0.20741008,0.4398086,0.77283007,-0.60077715,-1.1521415,4.6298046,0.6810994,-3.8859751,-5.0,7.0,0.0,-11.0,49.0,998.0,0.34986106,8.167073,5.018091,6.8323545,-0.27443227,8.701531,11.538652,18.538076,1890.5286,-0.6634582,8.088294,8.216181,9.298885,6.192087,2.867388,6.0892353
2753,64.0,-32.0,21.0,-358.0,-735.0,1073.0,0.17357379,7.6078353,1.3707521,1.2255515,0.09183539,2.1323009,1.8243823,-0.23131979,-0.20741008,0.4398086,0.77283007,-0.60077715,-1.1521415,4.6298046,0.6810994,-3.8859751,-5.0,7.0,0.0,-11.0,49.0,998.0,0.34986106,8.167073,5.018091,6.8323545,-0.27443227,8.701531,11.538652,18.538076,1890.5286,-0.6634582,8.088294,8.216181,9.298885,6.192087,2.867388,6.0892353
2754,25.0,-14.0,-13.0,-335.0,-754.0,966.0,0.120705344,7.6451707,0.77070457,0.71317977,-0.068987995,1.9598532,1.8243823,-0.07140873,-0.3143821,0.5179829,0.68924713,-0.60077715,-1.1521415,4.7630167,0.6810994,-3.7020395,-11.0,9.0,0.0,-30.0,42.0,997.0,0.3601966,9.955547,6.451326,6.7818494,-0.19551072,11.34153,18.508448,19.989143,1841.6699,4.645282,8.148507,7.467378,4.758765,5.4005847,1.0118333,1.2239134
2755,25.0,-14.0,-13.0,-335.0,-754.0,966.0,0.120705344,7.6451707,0.77070457,0.71317977,-0.068987995,1.9598532,1.8243823,-0.07140873,-0.3143821,0.5179829,0.68924713,-0.60077715,-1.1521415,4.7630167,0.6810994,-3.7020395,-11.0,9.0,0.0,-30.0,42.0,997.0,0.3601966,9.955547,6.451326,6.7818494,-0.19551072,11.34153,18.508448,19.989143,1841.6699,4.645282,8.148507,7.467378,4.758765,5.4005847,1.0118333,1.2239134
2756,25.0,-14.0,-13.0,-335.0,-754.0,966.0,0.120705344,7.6451707,0.77070457,0.71317977,-0.068987995,1.9598532,1.8243823,-0.07140873,-0.3143821,0.5179829,0.68924713,-0.60077715,-1.1521415,4.7630167,0.6810994,-3.7020395,-11.0,9.0,0.0,-30.0,42.0,997.0,0.3601966,9.955547,6.451326,6.7818494,-0.19551072,11.34153,18.508448,19.989143,1841.6699,4.645282,8.148507,7.467378,4.758765,5.4005847,1.0118333,1.2239134
2757,-29.0,35.0,-51.0,-553.0,-918.0,1174.0,0.22643399,7.6078353,0.30126038,0.44365117,-0.068987995,2.1323009,1.606417,-0.07140873,-0.15417625,0.5179829,0.94168395,-0.81542087,-0.17402832,4.709278,0.6810994,-3.7020395,-48.0,0.0,-3.0,-79.0,84.0,1128.0,1.6617854,10.598888,8.961296,6.566494,14.561985,24.544191,37.097393,22.136053,4.1508317,2.2373464,1.7939285,0.187465,4.8997045,5.431448,1.1684018,-1.0340245
2758,-89.0,61.0,-48.0,73.0,357.0,573.0,0.06782629,7.6451707,-0.35182565,-0.12332893,-0.1511256,2.0860891,1.7491657,-0.15102772,0.0045867125,0.5179829,0.94168395,-0.7442656,1.9935976,4.736071,3.6458561,-0.7648898,-64.0,-5.0,-5.0,-83.0,82.0,1194.0,1.9270318,11.376369,10.398783,7.4068103,10.216674,29.503906,39.4557,20.859707,3.3923414,0.10115892,0.5168394,-1.2815226,2.7575474,5.248879,1.3328537,-1.3230524
2759,-89.0,61.0,-48.0,73.0,357.0,573.0,0.06782629,7.6451707,-0.35182565,-0.12332893,-0.1511256,2.0860891,1.7491657,-0.15102772,0.0045867125,0.5179829,0.94168395,-0.7442656,1.9935976,4.736071,3.6458561,-0.7648898,-64.0,-5.0,-5.0,-83.0,82.0,1194.0,1.9270318,11.376369,10.398783,7.4068103,10.216674,29.503906,39.4557,20.859707,3.3923414,0.10115892,0.5168394,-1.2815226,2.7575474,5.248879,1.3328537,-1.3230524
2760,-89.0,43.0,3.0,89.0,244.0,1304.0,0.06782629,7.6826897,-0.52011687,-0.12332893,0.0119933365,2.1323009,1.8243823,-0.23131979,-0.15417625,2.4083471,1.725675,-0.7442656,7.6005716,7.7584815,19.57134,11.291799,-198.0,-40.0,-19.0,-98.0,-92.0,1478.0,0.34986106,12.167117,11.33228,11.482789,-0.23540463,10.05446,12.033958,10.507324,1953.1647,-1.0108346,2.1120846,1.3278205,0.72936493,4.791473,1.5494169,-1.2867298
2761,-89.0,43.0,3.0,89.0,244.0,1304.0,0.06782629,7.6826897,-0.52011687,-0.12332893,0.0119933365,2.1323009,1.8243823,-0.23131979,-0.15417625,2.4083471,1.725675,-0.7442656,7.6005716,7.7584815,19.57134,11.291799,-198.0,-40.0,-19.0,-98.0,-92.0,1478.0,0.34986106,12.167117,11.33228,11.482789,-0.23540463,10.05446,12.033958,10.507324,1953.1647,-1.0108346,2.1120846,1.3278205,0.72936493,4.791473,1.5494169,-1.2867298
2762,-22.0,12.0,-3.0,58.0,143.0,1023.0,0.17357379,7.6451707,-0.6904676,-0.2710671,0.40015823,1.9598532,1.8243823,-0.07140873,0.16206321,3.982196,2.6308799,-0.7442656,8.532087,9.198001,23.10218,10.220372,-247.0,-36.0,-19.0,-31.0,-223.0,1672.0,0.33493695,11.51849,9.521379,8.658982,-0.23540463,5.702774,5.47388,9.991817,1853.7816,-0.6634582,2.4185402,-0.0297404,0.99627537,4.764246,1.731388,-1.1991181
2763,-11.0,1.0,-1.0,54.0,119.0,991.0,0.22643399,7.6451707,-0.52011687,-0.12332893,0.6916667,1.8858619,1.8243823,0.3923022,0.73094803,5.5481534,3.8334641,-0.81542087,9.589506,10.59963,29.286678,10.926294,-263.0,-25.0,-21.0,-40.0,-307.0,1460.0,0.34986106,8.583365,7.0840144,7.3663487,-0.23540463,2.772703,3.099219,5.547747,1940.497,-1.0108346,1.7939285,1.0256988,1.7042586,5.0436234,1.731388,-1.1483352
2764,-1.0,0.0,0.0,33.0,78.0,991.0,1.1792592,7.873063,-0.18556799,-0.42126155,3.0448809,2.1340027,0.96325785,2.2665513,1.6992843,10.065996,6.8998833,0.13617952,15.575657,14.3178215,31.873129,12.692106,-246.0,-20.0,-22.0,-61.0,-318.0,1432.0,0.5266774,5.5691724,4.4409904,5.4864764,0.480296,0.8002036,0.6572572,2.9831927,0.7126871,1.2794973,1.2359376,0.187465,1.4907979,4.9581323,1.9210349,-1.0340245
2765,-1.0,0.0,0.0,33.0,78.0,991.0,1.1792592,7.873063,-0.18556799,-0.42126155,3.0448809,2.1340027,0.96325785,2.2665513,1.6992843,10.065996,6.8998833,0.13617952,15.575657,14.3178215,31.873129,12.692106,-246.0,-20.0,-22.0,-61.0,-318.0,1432.0,0.5266774,5.5691724,4.4409904,5.4864764,0.480296,0.8002036,0.6572572,2.9831927,0.7126871,1.2794973,1.2359376,0.187465,1.4907979,4.9581323,1.9210349,-1.0340245
2766,-2.0,-1.0,0.0,0.0,45.0,1028.0,0.9669564,7.950527,0.1409495,-0.42126155,3.7365496,2.6573095,1.0371674,3.691295,2.057515,10.934271,7.9011407,0.43795437,16.950119,14.89787,31.056507,12.209391,-257.0,-25.0,-35.0,-142.0,-41.0,1082.0,0.33493695,2.3214455,1.6932855,0.53686446,0.28890026,0.5072676,1.1713064,1.3397682,0.6390155,0.9991599,0.76283914,-0.5865845,1.5964816,5.2190533,1.778083,-1.0932258
2767,-2.0,-1.0,0.0,0.0,45.0,1028.0,0.9669564,7.950527,0.1409495,-0.42126155,3.7365496,2.6573095,1.0371674,3.691295,2.057515,10.934271,7.9011407,0.43795437,16.950119,14.89787,31.056507,12.209391,-257.0,-25.0,-35.0,-142.0,-41.0,1082.0,0.33493695,2.3214455,1.6932855,0.53686446,0.28890026,0.5072676,1.1713064,1.3397682,0.6390155,0.9991599,0.76283914,-0.5865845,1.5964816,5.2190533,1.778083,-1.0932258
2768,-2.0,0.0,0.0,17.0,73.0,1021.0,0.9139581,8.107749,0.4596398,0.021982228,3.8748684,3.3903885,1.5469052,4.2455554,2.4193814,9.895661,7.819798,0.36222032,17.088957,14.481206,28.158037,11.819687,92.0,-28.0,7.0,-182.0,1130.0,337.0,0.34986106,0.306335,0.7057816,-0.5401485,-0.028138252,0.51079625,1.5107174,0.24584955,0.5643314,1.5512025,1.1199626,-0.5865845,1.4907979,5.339383,1.9210349,-1.344945
2769,-1.0,1.0,0.0,14.0,44.0,997.0,1.0199832,8.308656,1.5163064,1.2255515,5.202852,7.014043,5.5842953,8.022539,3.0533235,9.223992,8.06265,0.9723455,14.897061,11.739262,18.432772,8.750557,184.0,-9.0,60.0,-24.0,292.0,512.0,0.34986106,0.306335,1.0444175,-0.25842527,-0.07106837,0.5052927,1.5107174,0.36717516,0.17470986,1.0935963,1.5750115,-1.400237,1.285992,5.369897,2.068263,-1.2453327
2770,-1.0,1.0,0.0,14.0,44.0,997.0,1.0199832,8.308656,1.5163064,1.2255515,5.202852,7.014043,5.5842953,8.022539,3.0533235,9.223992,8.06265,0.9723455,14.897061,11.739262,18.432772,8.750557,184.0,-9.0,60.0,-24.0,292.0,512.0,0.34986106,0.306335,1.0444175,-0.25842527,-0.07106837,0.5052927,1.5107174,0.36717516,0.17470986,1.0935963,1.5750115,-1.400237,1.285992,5.369897,2.068263,-1.2453327
2771,-1.0,1.0,0.0,14.0,44.0,997.0,1.0199832,8.308656,1.5163064,1.2255515,5.202852,7.014043,5.5842953,8.022539,3.0533235,9.223992,8.06265,0.9723455,14.897061,11.739262,18.432772,8.750557,184.0,-9.0,60.0,-24.0,292.0,512.0,0.34986106,0.306335,1.0444175,-0.25842527,-0.07106837,0.5052927,1.5107174,0.36717516,0.17470986,1.0935963,1.5750115,-1.400237,1.285992,5.369897,2.068263,-1.2453327
2772,0.0,0.0,0.0,13.0,41.0,995.0,1.0199832,8.4315815,1.0743431,1.4689014,5.4756045,8.064983,6.4204764,8.815531,3.8249671,9.058284,8.222584,1.5117127,14.761961,11.54115,17.827353,8.229929,259.0,4.0,-17.0,-203.0,-95.0,987.0,0.34986106,0.105209164,0.87631303,-0.25842527,-0.113300525,0.5158918,1.643678,0.121604994,0.093339,1.8147795,1.0024711,-0.9303589,1.4907979,5.2788754,1.8729076,-1.412187
2773,0.0,0.0,0.0,13.0,41.0,995.0,1.0199832,8.4315815,1.0743431,1.4689014,5.4756045,8.064983,6.4204764,8.815531,3.8249671,9.058284,8.222584,1.5117127,14.761961,11.54115,17.827353,8.229929,259.0,4.0,-17.0,-203.0,-95.0,987.0,0.34986106,0.105209164,0.87631303,-0.25842527,-0.113300525,0.5158918,1.643678,0.121604994,0.093339,1.8147795,1.0024711,-0.9303589,1.4907979,5.2788754,1.8729076,-1.412187
2774,0.0,0.0,0.0,14.0,61.0,999.0,1.0199832,8.556325,1.2234391,1.3482693,6.301455,8.833765,6.961745,8.679227,3.7684274,9.141035,8.301957,1.8983693,14.897061,10.904612,17.356144,9.012229,235.0,21.0,-43.0,-131.0,-373.0,1240.0,0.34986106,-0.30667952,1.210131,-0.25842527,-0.113300525,0.5158918,1.7139735,-0.0056347074,0.17470986,1.2794973,0.76283914,-1.1636405,1.5964816,5.4005847,1.8729076,-1.2018499
2775,0.0,0.0,0.0,16.0,45.0,1002.0,1.0730408,8.4729595,1.3707521,1.8186063,6.5559063,10.207232,8.081564,10.044211,3.2697234,9.307159,9.149056,2.20784,14.627055,10.842921,16.11613,8.359958,199.0,47.0,-19.0,-99.0,-497.0,1521.0,0.34145305,0.5043135,1.0444175,-0.25842527,-0.15479507,0.5225674,1.643678,0.121604994,-0.07309016,1.2794973,0.8834384,-1.2815226,1.4907979,5.369897,2.1687746,-1.4190458
2776,-1.0,1.0,0.0,21.0,49.0,1013.0,1.1792592,8.985623,2.0814154,3.1421318,7.590032,11.885525,10.07703,14.318926,2.7866704,7.758115,7.982092,4.578093,13.287598,8.740141,12.235085,7.773748,160.0,71.0,-46.0,49.0,-444.0,1390.0,0.34145305,-0.099112645,0.87631303,0.014847062,-0.113300525,0.5225674,1.643678,0.24584955,0.010749209,1.63994,1.3504211,-1.0465872,1.7042586,5.2788754,2.018714,-1.4190081
2777,-1.0,1.0,0.0,14.0,63.0,1002.0,1.0199832,9.390377,1.8022349,3.4942064,7.6636114,13.126309,10.681079,15.325755,2.2637355,6.332192,6.7278867,4.9530582,11.829677,7.802623,10.708698,6.7746916,138.0,70.0,-49.0,160.0,-373.0,1331.0,0.34986106,0.306335,1.210131,-0.25842527,-0.15479507,0.5158918,1.786842,0.4856569,-0.07309016,1.2794973,1.9013195,-0.8149517,1.9258196,5.189397,2.2197347,-1.4119859
2778,-1.0,1.0,0.0,14.0,63.0,1002.0,1.0199832,9.390377,1.8022349,3.4942064,7.6636114,13.126309,10.681079,15.325755,2.2637355,6.332192,6.7278867,4.9530582,11.829677,7.802623,10.708698,6.7746916,138.0,70.0,-49.0,160.0,-373.0,1331.0,0.34986106,0.306335,1.210131,-0.25842527,-0.15479507,0.5158918,1.786842,0.4856569,-0.07309016,1.2794973,1.9013195,-0.8149517,1.9258196,5.189397,2.2197347,-1.4119859
2779,-2.0,1.0,0.0,10.0,45.0,997.0,1.4989218,9.861522,2.218534,3.981324,9.965565,15.95488,13.150466,17.58712,2.2637355,6.725768,6.8998833,5.77081,11.961741,6.581485,6.765231,5.634932,125.0,62.0,-55.0,189.0,-359.0,1248.0,0.34986106,-0.099112645,0.7057816,0.014847062,-0.028138252,0.5158918,1.7139735,0.4856569,0.093339,1.63994,1.3504211,-0.5865845,2.1549473,5.369897,2.1687746,-1.412187
2780,-2.0,1.0,0.0,10.0,33.0,1003.0,1.2324249,10.056534,2.0814154,4.7680817,9.875347,17.01152,15.164669,19.206676,2.0061584,6.332192,6.7278867,6.8011456,10.643393,6.433811,4.2790346,5.4079795,107.0,62.0,-66.0,174.0,-377.0,1167.0,0.34145305,-0.099112645,0.5327865,0.014847062,0.14982204,0.5225674,1.5759332,0.71438324,0.17470986,1.5512025,1.6851672,-0.8149517,1.8140604,5.369897,2.018714,-1.412187
2781,-1.0,1.0,0.0,2.0,30.0,1001.0,1.3921791,10.007422,2.7510731,4.701384,10.708142,17.81248,14.78543,20.296652,1.4955215,5.939798,7.2396164,7.534565,10.511712,6.289451,3.1864014,5.4841895,-70.0,-17.0,64.0,49.0,-732.0,1031.0,0.34986106,0.105209164,0.357291,0.014847062,0.059664924,0.5072676,1.643678,0.71438324,-0.07309016,1.3709997,1.1199626,0.07925259,1.285992,4.87409,1.778083,-1.4190081
2782,-1.0,1.0,0.0,2.0,30.0,1001.0,1.3921791,10.007422,2.7510731,4.701384,10.708142,17.81248,14.78543,20.296652,1.4955215,5.939798,7.2396164,7.534565,10.511712,6.289451,3.1864014,5.4841895,-70.0,-17.0,64.0,49.0,-732.0,1031.0,0.34986106,0.105209164,0.357291,0.014847062,0.059664924,0.5072676,1.643678,0.71438324,-0.07309016,1.3709997,1.1199626,0.07925259,1.285992,4.87409,1.778083,-1.4190081
2783,-1.0,1.0,0.0,2.0,30.0,1001.0,1.3921791,10.007422,2.7510731,4.701384,10.708142,17.81248,14.78543,20.296652,1.4955215,5.939798,7.2396164,7.534565,10.511712,6.289451,3.1864014,5.4841895,-70.0,-17.0,64.0,49.0,-732.0,1031.0,0.34986106,0.105209164,0.357291,0.014847062,0.059664924,0.5072676,1.643678,0.71438324,-0.07309016,1.3709997,1.1199626,0.07925259,1.285992,4.87409,1.778083,-1.4190081
2784,-33.0,-16.0,0.0,28.0,90.0,1118.0,1.7130758,11.477645,4.65133,4.495944,15.057558,29.280785,31.172594,32.76935,1.6483006,2.0137,5.937739,2.9795861,1.0825626,4.6298046,0.4844306,-4.452187,-75.0,-45.0,20.0,-17.0,375.0,796.0,0.34986106,-0.099112645,0.357291,0.014847062,0.10446626,0.5158918,1.786842,0.71438324,-0.15821,2.0707214,0.8834384,0.82064074,4.0658855,4.6304154,4.978847,1.5363557
2785,-33.0,-16.0,0.0,28.0,90.0,1118.0,1.7130758,11.477645,4.65133,4.495944,15.057558,29.280785,31.172594,32.76935,1.6483006,2.0137,5.937739,2.9795861,1.0825626,4.6298046,0.4844306,-4.452187,-75.0,-45.0,20.0,-17.0,375.0,796.0,0.34986106,-0.099112645,0.357291,0.014847062,0.10446626,0.5158918,1.786842,0.71438324,-0.15821,2.0707214,0.8834384,0.82064074,4.0658855,4.6304154,4.978847,1.5363557
2786,-33.0,-16.0,0.0,28.0,90.0,1118.0,1.7130758,11.477645,4.65133,4.495944,15.057558,29.280785,31.172594,32.76935,1.6483006,2.0137,5.937739,2.9795861,1.0825626,4.6298046,0.4844306,-4.452187,-75.0,-45.0,20.0,-17.0,375.0,796.0,0.34986106,-0.099112645,0.357291,0.014847062,0.10446626,0.5158918,1.786842,0.71438324,-0.15821,2.0707214,0.8834384,0.82064074,4.0658855,4.6304154,4.978847,1.5363557
2787,-48.0,-11.0,3.0,47.0,43.0,1214.0,1.4455247,11.255075,4.971374,3.981324,16.365211,31.11075,37.0873,31.184242,2.160456,1.3824179,3.2767599,0.28667182,1.2361608,4.5775685,0.5126266,-4.8419714,-81.0,-112.0,-3.0,22.0,205.0,805.0,0.3601966,0.105209164,0.7057816,0.014847062,-0.07106837,0.5225674,1.786842,-0.0056347074,-0.15821,1.3709997,0.3913876,-0.8149517,2.5117078,4.737174,15.97877,12.330412
2788,-60.0,-5.0,3.0,55.0,32.0,1113.0,1.9282603,11.704616,5.2813253,4.133823,15.291183,32.516563,42.333927,27.60073,2.4193814,0.7530117,1.6368616,-0.16203219,1.5412031,4.6561456,0.52649534,-4.0722914,-133.0,-33.0,2.0,-47.0,152.0,1523.0,0.34986106,0.105209164,0.17925806,0.014847062,0.10446626,0.5225674,1.7139735,0.4856569,-0.33241612,1.1870358,-0.12737311,-1.400237,2.633867,5.5884304,26.905302,22.344814
2789,-84.0,-1.0,5.0,39.0,16.0,1145.0,1.6594471,11.421593,5.873062,5.569778,11.2889805,32.992294,39.348568,20.420187,1.8013695,0.12813689,0.94168395,-0.60077715,1.389036,4.449543,0.50095886,-5.0406494,-6.0,-11.0,1.0,-60.0,148.0,976.0,0.33493695,0.306335,0.7057816,-0.83053327,1.2359067,0.51079625,1.3877846,2.6521256,0.010749209,2.874834,2.6166503,-1.5197872,7.9646378,8.471368,40.371418,39.233227
2790,-109.0,7.0,10.0,74.0,-68.0,1189.0,1.6594471,11.590574,6.5205374,6.45606,7.3728237,26.906935,32.960205,14.417575,1.5464245,-0.026980275,0.60625184,-0.7442656,1.6926762,4.3006296,0.56063664,-4.6458273,-4.0,-9.0,0.0,-13.0,119.0,1031.0,0.32744038,1.2657156,0.7057816,0.27987567,1.391169,0.5085607,1.1713064,3.3454504,0.48860604,3.472303,2.9988134,-1.400237,9.298885,9.174901,45.24249,49.23349
2791,-139.0,18.0,13.0,79.0,-113.0,1275.0,1.6594471,11.145414,6.430648,8.335581,5.0441594,17.01152,21.001245,9.968388,1.4446349,-0.104331695,0.77283007,-0.60077715,1.0825626,4.325098,0.5425151,-4.0722914,-3.0,-5.0,0.0,-25.0,103.0,1003.0,0.4235487,1.6287717,1.210131,1.4883866,1.4431005,0.52534676,0.76807964,3.989399,0.093339,3.3262358,2.9988134,-1.1636405,11.059877,9.019383,47.55103,55.59103
