,left.ang.y,left.ang.z,left.acc.x,left.acc.y,left.acc.z,left.forces.0,left.forces.1,left.forces.2,left.forces.3,left.forces.4,left.forces.5,left.forces.6,left.forces.7,left.forces.8,left.forces.12,left.forces.13,left.forces.14,left.forces.17,left.forces.18,left.forces.21,left.forces.22,left.totalForce,right.ang.y,right.ang.z,right.acc.x,right.acc.y,right.acc.z,right.forces.0,right.forces.1,right.forces.2,right.forces.3,right.forces.4,right.forces.5,right.forces.6,right.forces.7,right.forces.8,right.forces.12,right.forces.13,right.forces.14,right.forces.17,right.forces.18,right.forces.21,right.forces.22,right.totalForce
1958,-3.0,-180.0,1310.0,-206.0,2063.0,0.08343187,1.1621382,0.9321551,-0.11327149,-0.9739776,1.0479956,3.062081,0.38733146,2.0083463,0.3590551,1.1903547,0.24414083,0.92940825,0.112566754,-0.59939283,1.0530491,10.885412,2.0,-3.0,-15.0,0.0,989.0,2.6307275,4.1571116,1.0431386,1.1830697,3.1006808,9.684827,6.6750207,2.3439438,6.7115126,14.953924,12.999594,10.291263,6.0000005,4.2774434,5.1971674,6.1232886,97.37271
1959,-52.0,-121.0,1292.0,-714.0,2379.0,0.115675956,1.1117884,0.95407593,-0.016990552,-0.90856284,0.98210907,3.1756516,0.48530015,1.8600168,0.3179901,1.0230237,0.41770005,0.74179983,0.29151344,-0.81305677,0.82150817,10.559542,3.0,-5.0,-16.0,1.0,997.0,3.5462325,4.3643737,1.4649823,1.3807492,3.486907,11.663277,8.010716,3.3224134,6.55323,13.90463,14.107487,11.36881,3.6248229,3.666969,2.6195683,4.868653,97.95382
1960,-182.0,3.0,1162.0,-1785.0,1695.0,0.18552329,0.9659907,1.0010482,-0.11327149,-0.7205044,1.5030082,3.1185477,0.36488646,1.9321578,0.3590551,0.99591917,0.24414083,0.74179983,0.40694413,-0.70580804,0.86700326,11.1464405,7.0,-6.0,-35.0,-8.0,1006.0,3.90013,5.7054057,1.4649823,2.0393481,3.8204114,12.618812,9.842645,4.424669,6.87047,13.001677,15.298924,10.871206,1.9181497,1.9069545,0.5661601,1.4621098,95.71206
1961,-144.0,-45.0,-393.0,-2863.0,1201.0,0.18552329,1.1621382,0.95407593,0.07808286,-0.78185743,1.0479956,3.1470196,0.41060627,1.7275879,0.5387615,0.9924446,0.3024515,0.74179983,0.4635567,-0.81305677,0.82150817,10.978638,14.0,-9.0,-54.0,-50.0,1115.0,4.4165444,7.6525884,2.4249265,3.9198847,4.678848,17.116222,18.473286,9.2422495,4.7216444,9.250819,11.0692,4.7701573,1.106159,1.2410948,-0.11332944,-0.24757458,99.72272
1962,-36.0,30.0,424.0,-2781.0,802.0,0.14972906,1.0623085,0.9321551,-0.016990552,-0.66044307,1.4385979,3.1185477,0.36488646,1.8600168,0.3590551,1.0021396,0.3024515,0.5642031,0.23265727,-0.70580804,0.7764276,10.779934,32.0,-8.0,-27.0,-75.0,1295.0,4.8811955,8.766424,3.310909,5.585484,5.2549157,22.797882,30.822483,14.492436,4.010088,5.934269,6.7290764,2.183575,0.8259624,1.16279,-0.11332944,-0.7789142,115.865265
1963,131.0,-130.0,-645.0,-1021.0,258.0,0.115675956,0.87324756,0.9321551,0.07808286,-0.8445332,0.78288835,3.0902352,0.38733146,1.8600168,0.7950735,0.991665,0.6430709,1.4043623,0.57467,3.4154534,1.9110706,17.010466,28.0,-17.0,-113.0,-131.0,1267.0,5.0114436,9.743769,4.529977,6.709104,4.505555,31.034847,39.930714,20.902603,2.6773777,4.4142222,3.009853,0.87444043,1.2493383,1.16279,-0.11332944,-0.9626641,134.68005
1964,19.0,-204.0,107.0,176.0,848.0,0.08343187,0.7841428,0.91130126,-0.016990552,-0.4325028,0.64866316,3.0340843,0.36488646,1.8600168,0.7412056,0.99591917,0.6430709,6.3747053,3.0567033,14.227514,13.041864,46.318016,34.0,-35.0,-220.0,-209.0,1379.0,5.0751734,10.5416565,4.783591,8.209818,3.519394,27.312527,36.773155,23.697447,1.7584327,2.3370907,1.7901826,-0.38909772,2.6253507,1.085563,-0.32015872,-0.9626641,127.83745
1965,172.0,-26.0,-1600.0,18.0,2593.0,0.14972906,0.8282364,0.9321551,-0.016990552,-0.12420734,0.9159696,2.9236548,0.2836273,1.247229,5.8286023,2.4445226,2.141981,18.020485,8.188048,20.625563,21.85906,86.24767,46.0,-70.0,-381.0,-288.0,1560.0,4.9468446,11.732511,5.819178,9.646896,2.3878675,16.399467,24.073488,18.782072,1.4596487,0.5057741,1.1155406,0.0083313575,1.5417067,0.8971685,-0.21597317,-2.138051,96.96248
1966,6.0,-3.0,141.0,-8.0,1031.0,0.115675956,0.87324756,0.9321551,-0.016990552,0.14933562,1.6313276,3.0062442,0.34328243,1.6765945,6.0725074,5.754003,5.5875,21.936203,13.277396,19.624033,19.058146,100.02066,91.0,-101.0,-534.0,-417.0,1933.0,4.4552407,7.177117,4.7199516,10.143691,2.262535,10.656877,12.902152,9.96443,1.3219043,0.24858661,1.4029105,1.247966,0.8259624,0.6444469,-0.32015872,-2.138051,65.51556
1967,1.0,-1.0,-4.0,20.0,1008.0,0.3883432,0.87324756,0.9321551,0.7105949,0.27496618,2.0129592,3.6249738,1.1905099,2.3752713,7.037682,8.571719,8.044954,22.74694,15.9069605,17.832829,17.318178,109.842285,122.0,-65.0,191.0,-419.0,2928.0,2.0490227,3.6839662,2.2212644,2.3786235,-0.27079472,5.292146,8.153379,5.113671,1.2209738,-0.5658293,0.91407496,0.46275258,-0.024885884,0.43781045,-0.21597317,-1.5344609,29.315742
1968,-1.0,0.0,-8.0,23.0,1007.0,0.34480792,0.9659907,0.9321551,1.1284728,0.820021,3.7759173,4.5719023,3.2870903,4.0319843,8.290968,10.982625,10.497483,22.097616,14.664073,13.765233,12.3752,112.53154,218.0,-43.0,-520.0,-388.0,2779.0,-0.02758699,2.0153022,0.7735506,1.0331625,-2.0387714,2.745213,5.1222143,1.8185468,1.2209738,-0.4254652,0.9144459,-0.088089146,0.037163474,0.43781045,-0.11332944,-1.1498079,12.275333
1969,-1.0,0.0,-7.0,24.0,1005.0,0.5269141,1.5953346,1.1965274,1.5198902,2.169281,7.0342913,6.302621,6.9650373,4.8507957,8.826017,12.660721,11.720062,13.632867,9.480735,6.4857354,5.930001,100.89683,400.0,-200.0,-32.0,2581.0,1454.0,-0.86649245,1.2683654,0.7980176,0.75602806,-2.320026,1.0662806,4.607441,0.62470526,1.2489771,-0.5658293,0.93664944,-0.1864424,-0.14720464,0.5056839,-0.21597317,-1.7320627,5.778117
1970,-1.0,-2.0,-14.0,25.0,1005.0,1.2945465,2.4070313,1.757297,1.8866427,2.7433784,8.9625635,7.7591805,9.305559,5.9581122,9.052917,12.47695,13.016122,7.4114075,5.915724,3.6522727,3.21978,96.81949,138.0,-49.0,582.0,1738.0,1207.0,-1.0499684,0.692807,0.77350503,0.75602806,-2.4650414,0.93285894,4.2681437,0.7005093,1.2908818,-0.5658293,0.9144459,0.19552408,-0.20746252,0.43781045,-0.21597317,-1.1498079,5.308431
1971,-3.0,-3.0,-14.0,16.0,1009.0,2.501676,4.2916307,2.7385914,2.5540063,2.7433784,11.4371,8.789934,10.693434,6.564198,8.750069,11.735175,13.9550085,2.2485564,2.6914802,1.3706472,1.8577907,94.922676,63.0,0.0,126.0,393.0,833.0,-0.02758699,1.2683654,0.8199424,0.89075863,-2.320026,0.7329366,4.3697925,0.5069384,1.3298384,-0.5658293,0.9206464,0.19552408,-0.26711157,0.43781045,-0.21597317,-1.3403915,6.7356353
1972,-6.0,-5.0,-15.0,11.0,1012.0,3.6667585,6.0502505,3.721521,2.9176853,3.6903212,12.913628,10.267902,12.588805,6.2174077,8.367896,12.292516,12.5091095,0.6222699,1.237611,0.322673,1.2944504,98.6808,74.0,-48.0,463.0,210.0,1140.0,-0.120884605,0.8930551,0.7980176,0.85634995,-2.1779497,0.66635096,4.193462,0.6018505,1.2908818,-0.7081114,0.91407496,0.19552408,-0.44234455,0.33785346,-0.0121766245,-1.7320627,5.5538907
1973,-2.0,-1.0,15.0,1.0,1042.0,4.351142,8.899652,4.6017094,3.0906577,3.7980669,15.3766575,14.130636,15.759349,6.651017,7.27582,11.828488,12.012726,0.2913384,0.78896344,-0.49379984,1.0059359,109.368355,48.0,-59.0,532.0,204.0,1411.0,-0.21431808,0.692807,0.7980176,0.85634995,-2.0387714,0.5997927,4.1688595,0.5069384,1.3092324,-0.28699034,0.91615796,-0.38909772,-0.26711157,0.40424585,0.28283086,-1.3403915,5.9985514
1974,11.0,-1.0,-2.0,-14.0,1011.0,5.460649,10.159192,5.72944,3.9845905,4.1950126,17.917282,17.617302,19.143757,5.9581122,6.0725074,10.411416,9.870428,0.45152625,0.5194591,-0.92115027,0.7764276,117.34596,34.0,-64.0,487.0,-54.0,1720.0,0.25089818,0.692807,0.77350503,0.9256469,-2.4650414,0.46675768,4.1200867,0.523243,1.3298384,-0.7081114,0.9480702,-0.1864424,-0.20746252,0.43781045,0.18585505,-1.7320627,5.3553977
1975,3.0,0.0,2.0,-33.0,1087.0,6.11664,11.346664,6.5528154,4.51152,5.2904243,20.983746,24.835945,24.62893,5.2725616,4.7655163,8.082766,6.9979773,0.39694083,0.17301486,-0.59939283,0.6875268,130.0436,-14.0,-76.0,519.0,-236.0,1898.0,-0.02758699,0.9898924,0.783143,0.9968515,-2.4650414,0.7329366,4.1688595,0.46653515,1.3527391,-0.28699034,0.91407496,-0.5999362,-0.14720464,0.33785346,-0.11332944,-1.3403915,5.7624044
1976,0.0,0.0,-21.0,-55.0,1051.0,6.85146,12.1166725,6.5528154,5.2079782,5.5031896,24.668957,33.505257,30.781893,4.354759,3.386922,4.9115934,4.292041,0.14204775,0.3496027,-0.70580804,0.7764276,142.69579,62.0,-79.0,260.0,-238.0,2271.0,-1.2309331,0.9898924,0.7980176,0.75602806,-3.2356255,0.5332616,4.1688595,0.46653515,1.4356092,-0.7081114,0.91407496,-0.28676605,-0.20746252,0.40424585,-0.11332944,-1.5344609,3.1498356
1977,1.0,1.0,-8.0,-80.0,1053.0,6.747829,12.44979,6.483519,5.9680877,5.3607,29.693752,43.17439,39.976173,3.7170453,2.5302444,2.5845795,2.6855364,0.19057897,0.3496027,-0.59939283,0.6875268,161.99997,-35.0,-70.0,788.0,-964.0,2790.0,-1.2309331,0.8930551,0.8080829,0.82242346,-3.2356255,0.26740894,4.1444016,0.46653515,1.4680909,-0.7081114,0.9144459,-0.088089146,-0.3261457,0.40424585,-0.21597317,-1.5344609,2.849351
1978,8.0,5.0,4.0,-114.0,1112.0,6.85146,11.6753845,6.1388073,6.5749316,5.2904243,33.626877,52.044926,50.51671,2.6980634,1.8706715,1.9927261,1.7438508,0.39694083,0.17301486,-0.70580804,0.73176587,181.62073,-30.0,-80.0,-99.0,-2531.0,1976.0,-1.1408108,1.4448645,0.8199424,0.788982,-2.7640522,0.13464636,4.0718846,0.47855392,1.4680909,-0.5658293,0.91615796,-0.28676605,-0.26711157,0.37092736,-0.11332944,-2.346532,3.0096185
1979,9.0,11.0,-7.0,-159.0,1152.0,6.6438537,10.265918,6.5528154,7.5157075,5.083484,32.9963,55.480923,55.817654,1.7219117,1.7310259,1.1748288,0.9698516,0.34354064,0.23265727,-0.49379984,0.86700326,186.90367,82.0,-36.0,403.0,-2852.0,1143.0,-1.1408108,0.79405826,0.84917384,0.788982,-2.7640522,0.3338313,4.1200867,0.47855392,1.4356092,-0.15037605,0.93664944,-0.088089146,-0.26711157,0.47162265,-0.11332944,-1.5344609,4.150337
1980,6.0,9.0,-46.0,-209.0,1195.0,7.006403,12.006039,6.6917405,9.746615,3.1411588,27.175215,51.442657,55.490585,1.4394279,1.2045084,1.2366667,0.8080192,0.39694083,0.5194591,-0.59939283,0.82150817,178.52753,-75.0,37.0,1157.0,-3338.0,1124.0,-0.58810455,0.9898924,0.7980176,0.75602806,-2.7640522,0.26740894,4.1200867,0.46653515,1.5030708,0.24858661,0.93664944,-0.1864424,0.29116505,0.7872999,1.8478655,2.8392339,12.31324
1981,0.0,7.0,-38.0,-255.0,1239.0,6.591717,12.1166725,7.675235,11.768263,1.9982185,20.051605,40.713352,49.92786,1.4394279,1.527206,1.0765477,0.5312053,0.50728446,0.5194591,-0.38901776,0.6875268,156.74255,-104.0,19.0,-362.0,-176.0,425.0,0.25089818,0.8930551,0.8080829,0.788982,-2.4650414,0.66635096,4.095915,0.5069384,1.2607923,1.694365,0.961709,-0.38909772,2.7062116,1.863263,12.021394,8.444245,34.108063
1982,22.0,14.0,-74.0,-353.0,1244.0,6.5394697,11.6753845,8.316225,12.609272,1.4951494,11.798845,24.835945,45.99692,1.2685676,1.0224552,1.0145017,1.1289049,0.68147284,0.23265727,-0.92115027,0.7764276,128.47104,-32.0,63.0,175.0,-226.0,1963.0,0.34307277,0.79405826,0.8199424,0.788982,-1.0247353,0.7329366,4.1444016,0.6018505,1.2316191,2.2333262,1.1769611,0.37543488,13.300512,7.687269,41.54604,38.03067,112.78234
1983,95.0,33.0,-96.0,-652.0,1491.0,6.591717,7.1917043,7.462999,12.438542,1.2553014,8.881858,17.076338,27.59835,1.196416,0.49160206,1.037792,0.5312053,0.6222699,0.40694413,-0.70580804,0.82150817,92.898735,-108.0,4.0,-3.0,-7.0,1651.0,-0.02758699,0.8930551,0.84917384,0.82242346,-0.6872919,0.79954964,4.2182093,0.62470526,1.2207155,6.132327,2.5873098,1.7152687,25.079643,14.294162,32.036568,27.11771,117.675934
1984,-23.0,41.0,181.0,-1043.0,3048.0,1.9181622,2.8229468,2.1223402,2.9176853,-0.17300975,2.7049298,4.8709135,2.7826695,1.3456658,0.49160206,0.9924446,0.36030018,2.931179,0.84098905,-0.70580804,0.86700326,27.09001,-9.0,1.0,17.0,0.0,1081.0,-0.120884605,0.79405826,0.84917384,0.82242346,-0.17236343,2.0036645,4.1688595,1.2204866,1.6832922,8.6417885,3.929746,4.177064,28.357023,17.46779,28.38407,21.489424,123.69562
1985,7.0,80.0,453.0,496.0,2992.0,0.3883432,1.4820763,1.2941169,0.7105949,-1.0408092,1.695256,3.6249738,0.48530015,1.8600168,0.5387615,0.991665,0.6430709,0.68147284,0.29151344,-0.92115027,0.82150817,13.546711,-2.0,0.0,-12.0,5.0,998.0,0.06551421,0.79405826,0.8199424,0.9256469,0.017956518,3.6975963,4.4215207,1.179462,2.8508651,10.134791,5.003222,5.065895,27.649797,17.46779,25.226128,18.206165,123.52635
1986,91.0,-135.0,413.0,769.0,893.0,0.14972906,1.1621382,0.9770462,0.4464872,-1.0408092,0.7159244,3.291799,0.41060627,1.8600168,0.40170717,0.9924446,0.6430709,0.99411494,0.17301486,-0.81305677,0.6875268,11.051761,0.0,-1.0,-12.0,20.0,991.0,-0.49478763,1.0846632,0.83362854,0.9256469,0.37357467,3.0841057,4.526822,0.7005093,2.9101253,10.865924,6.1200285,5.487735,25.079643,16.439917,19.578362,13.41923,110.93513
1987,-40.0,25.0,268.0,561.0,563.0,0.115675956,0.91916835,1.0010482,0.4464872,-1.109089,0.9159696,3.2044446,0.43469995,2.0083463,0.3179901,0.99591917,0.4746641,1.1267163,0.112566754,-0.59939283,0.86700326,11.232219,0.0,-1.0,-15.0,17.0,994.0,-0.120884605,0.8930551,0.8666115,0.85634995,0.6196776,4.524035,5.0030627,0.81747633,3.0306902,10.797892,5.9466267,5.7692313,18.983004,14.013314,15.98931,11.270046,99.25949
1988,14.0,-22.0,-74.0,452.0,804.0,0.053066228,0.87324756,0.9321551,-0.016990552,-1.0408092,0.8495664,3.2333996,0.511785,1.8600168,0.3179901,1.0555149,0.7533995,0.8032392,0.3496027,-0.81305677,0.91290903,10.635036,0.0,-2.0,-14.0,18.0,991.0,-0.774036,1.4448645,0.77517587,0.85634995,0.77453697,7.0143094,5.7619114,1.8688798,3.0306902,10.3305855,5.2582755,5.6549,11.239457,9.095794,11.232109,8.219961,81.78376
1989,-11.0,-10.0,227.0,33.0,1176.0,0.08343187,0.91916835,0.95407593,-0.016990552,-0.9739776,0.8495664,3.1756516,0.48530015,1.8600168,0.3590551,1.0555149,0.6430709,0.8032392,0.5194591,-0.38901776,0.7764276,11.103991,-1.0,-2.0,-14.0,18.0,992.0,-0.120884605,2.0153022,0.7735506,0.788982,1.2635258,7.3088455,6.1111226,3.0849476,2.9101253,10.070082,6.2068624,7.1201916,9.527626,8.048452,10.556635,8.07272,83.73808
1990,-29.0,-59.0,197.0,-140.0,1946.0,0.115675956,0.91916835,0.9321551,0.1719577,-1.0408092,0.78288835,3.1470196,0.43469995,1.9321578,0.3590551,1.037792,0.7533995,0.8032392,0.84098905,-0.28503552,0.73176587,11.636119,-1.0,-2.0,-15.0,18.0,994.0,1.1487815,2.2417529,0.8059905,1.0331625,1.6245738,7.8303037,6.833991,4.737009,3.6703267,10.529,7.164807,7.7106605,7.9120765,7.0541973,8.011224,7.542306,85.85016
1991,-68.0,-63.0,382.0,-465.0,2442.0,0.115675956,0.87324756,0.95407593,-0.11327149,-0.9739776,0.9159696,3.062081,0.38733146,2.0083463,0.27855557,1.1269534,0.7533995,0.68147284,1.0927042,-0.38901776,0.7764276,11.5499735,0.0,-3.0,-16.0,16.0,998.0,1.2349375,2.671903,0.9273085,1.1448987,2.219202,9.367864,7.508643,6.628521,3.603847,11.072046,8.120132,10.008689,4.686109,5.5363827,5.5002503,6.797793,87.028534
1992,-24.0,5.0,154.0,-1205.0,2799.0,0.115675956,0.87324756,0.9321551,0.1719577,-0.9739776,0.9159696,3.1756516,0.36488646,1.6671574,0.3590551,1.0762466,0.5312053,0.92940825,0.62920773,-0.38901776,0.7764276,11.155255,2.0,-4.0,-18.0,7.0,1006.0,2.2005153,4.020673,1.4270573,1.3003229,2.3050687,10.574607,8.647531,8.725425,4.3609962,10.662808,9.149825,11.469818,2.2278454,3.8850396,3.359032,5.24901,89.565575
1993,81.0,8.0,-673.0,-4643.0,1625.0,0.115675956,0.8282364,0.91130126,-0.11327149,-0.66044307,0.7159244,3.062081,0.45960155,2.0886557,0.7412056,1.0230237,0.8080192,1.3334224,0.9433062,3.7304363,2.4049075,18.392082,3.0,-3.0,-28.0,4.0,1012.0,3.75372,5.1607394,1.6665663,1.8092035,2.6934242,11.748797,9.445474,10.365812,3.4724658,9.561497,9.404451,12.294662,1.106159,1.863263,1.0157061,3.661855,89.0238
1994,97.0,-103.0,466.0,126.0,1085.0,0.08343187,0.74097484,0.91130126,-0.016990552,-0.9739776,0.5132032,3.1185477,0.32253042,2.0886557,1.2045084,0.9924446,0.3024515,6.1507697,3.3035948,23.333824,24.47322,66.54849,-9.0,-5.0,-45.0,-7.0,1070.0,4.171186,7.084371,2.1716821,3.1692352,2.8341894,12.974614,13.927813,13.500875,3.153873,7.8627467,9.489053,10.773217,0.099798664,0.8971685,0.28283086,-0.24757458,92.14508
1995,179.0,-15.0,-868.0,-72.0,2849.0,0.08343187,0.87324756,0.8915324,-0.11327149,-0.60164267,0.7159244,2.9785597,0.41060627,1.3456658,4.4383087,2.4445226,1.693604,22.584057,8.933559,25.492197,27.655325,99.82563,0.0,-3.0,46.0,-44.0,1228.0,4.7803626,9.85581,4.7199516,6.927563,2.8684406,17.744898,29.061176,29.577047,1.8382001,3.5773473,3.8499825,2.4983895,-0.024885884,1.0473517,-0.11332944,-1.3403915,116.86792
1996,5.0,0.0,-14.0,-10.0,1102.0,0.08343187,0.87324756,0.9321551,0.35614976,-0.4325028,1.5672483,3.0340843,0.45960155,2.3752713,6.1536126,6.715843,5.278021,26.252832,14.061268,20.219763,20.03092,107.96095,-53.0,-44.0,-225.0,-179.0,1931.0,4.3373513,8.557124,5.427436,11.687502,0.4575044,8.589698,14.428313,24.712278,1.2489771,-0.15037605,0.9480702,0.37543488,0.16301422,0.5399956,0.18585505,-1.7320627,79.77611
1997,1.0,-1.0,-7.0,1.0,1014.0,0.3883432,0.91916835,0.91130126,0.53566635,0.10589952,3.2070608,3.7194645,1.7132366,3.411361,7.27582,9.931336,6.9979773,27.458088,16.01274,15.918949,17.121206,115.62762,-46.0,-91.0,-891.0,-897.0,2826.0,2.9610262,4.2949038,3.5467043,4.9855046,0.109927386,6.0726457,9.727493,11.259398,1.4356092,1.8049235,1.0375441,2.4983895,0.42157438,0.823661,-0.42593798,-2.774707,47.77866
1998,-1.0,0.0,-3.0,20.0,1006.0,0.4794531,1.1621382,1.0260649,0.96459174,0.7536271,5.4799886,4.8327994,4.172376,4.767274,9.35331,11.828488,9.096896,23.73196,15.279376,12.209469,11.641997,116.779816,-17.0,-90.0,143.0,-14.0,3564.0,0.5261351,3.3502357,1.2504195,1.4629576,-1.638215,3.356177,6.219956,4.362422,1.5030708,-0.5658293,0.9480702,1.0281774,0.099798664,0.57455915,-0.21597317,-1.7320627,20.529896
1999,-1.0,0.0,1.0,16.0,1005.0,0.43324408,1.2133504,1.1657752,0.96459174,1.5555837,7.18189,5.765865,4.786412,5.528382,9.12824,12.384816,8.520858,18.020485,12.145499,9.106283,8.488203,106.38948,33.0,-78.0,-992.0,1936.0,3382.0,-0.95849884,1.4448645,0.77827114,0.75602806,-3.0753064,1.7351843,4.607441,0.9511102,1.5405912,-0.15037605,0.93664944,1.7152687,-0.14720464,0.57455915,0.18585505,-1.7320627,9.162375
2000,-1.0,0.0,1.0,18.0,1005.0,0.88976693,1.8923761,1.5509864,1.5951537,2.2045653,7.5558167,6.1196733,5.8615522,5.357635,9.12824,11.454221,9.265597,14.625133,8.630221,7.098086,6.902256,100.13127,-26.0,139.0,-142.0,963.0,652.0,-1.1408108,0.79405826,0.77827114,0.85634995,-3.0753064,0.7329366,4.243103,0.54091585,1.405584,-0.5658293,0.9274927,0.46275258,-0.26711157,0.43781045,-0.21597317,-1.5344609,4.3797817
2001,-1.0,0.0,-1.0,17.0,1002.0,0.9453843,1.8314093,1.8894016,1.8866427,2.0998187,7.6314597,6.029727,6.1190004,4.9346166,9.35331,10.69772,9.265597,10.128521,6.389535,6.2794,5.121434,90.602974,13.0,0.0,-269.0,665.0,564.0,-1.1408108,0.8930551,0.8199424,0.788982,-2.6130366,0.5997927,4.2681437,0.55992734,1.3298384,-0.7081114,0.9274927,0.6322977,-0.14720464,0.40424585,0.18585505,-1.5344609,5.265948
2002,-2.0,0.0,-1.0,18.0,1002.0,1.5391406,2.5429127,2.0273232,1.7427802,2.2762952,7.783615,6.97625,6.7033014,5.187708,8.5212555,11.171759,10.047328,6.715076,4.692244,5.651701,3.6461115,87.2248,35.0,-55.0,14.0,500.0,887.0,-1.1408108,0.8930551,0.8199424,0.82242346,-2.9181287,0.66635096,4.3441553,0.54091585,1.3527391,-0.15037605,0.9206464,0.54836124,-0.20746252,0.43781045,-0.0121766245,-1.7320627,5.1853833
2003,-2.0,0.0,0.0,15.0,1002.0,1.8542147,3.1879394,2.5776458,2.0268676,2.2762952,9.45322,7.0768743,8.694594,5.357635,8.826017,11.171759,11.335939,3.477988,3.015906,3.3357117,2.8640518,86.53266,65.0,-23.0,-17.0,329.0,1254.0,-0.95849884,0.48315126,0.7980176,0.7235645,-2.9181287,0.5332616,4.1688595,0.5069384,1.3527391,-0.28699034,0.91407496,0.46275258,-0.26711157,0.47162265,-0.21597317,-1.3403915,4.427887
2004,-2.0,0.0,-1.0,12.0,1003.0,2.9584885,4.2090483,2.8482006,2.4270191,3.0036469,10.815958,8.204473,9.924321,6.651017,8.901807,12.660721,14.275341,1.8506688,2.202734,1.998005,1.5452119,94.47666,73.0,43.0,-73.0,139.0,1676.0,-1.1408108,0.9898924,0.7735506,0.788982,-2.7640522,0.66635096,4.2681437,0.49203193,1.3092324,-0.28699034,0.9274927,0.19552408,-0.14720464,0.47162265,-0.0121766245,-1.3403915,5.191197
2005,-3.0,1.0,0.0,11.0,1005.0,4.1056147,5.7743263,3.721521,2.490893,3.048923,13.199209,9.863779,11.407708,8.038899,9.502629,14.554185,14.490913,0.86577916,1.3319384,0.9988511,1.2944504,104.689606,63.0,93.0,-254.0,-268.0,2230.0,-1.0499684,0.48315126,0.77827114,0.75602806,-2.7640522,0.46675768,4.2182093,0.54091585,1.2908818,-0.28699034,0.91615796,0.0083313575,-0.44234455,0.47162265,-0.21597317,-1.5344609,3.636537
2006,-4.0,2.0,8.0,9.0,1019.0,4.043613,7.485844,5.0595255,3.4745047,4.1950126,16.30925,13.425299,14.729249,8.297662,8.5212555,12.843838,12.609667,0.34354064,0.5194591,-0.28503552,1.0059359,112.57863,59.0,93.0,-512.0,-1029.0,2920.0,-1.2309331,0.48315126,0.8199424,0.66011906,-2.6130366,0.40028092,4.2182093,0.54091585,1.2489771,-0.8523408,0.9206464,0.19552408,-0.3845588,0.43781045,-0.11332944,-1.3403915,3.390987
2007,17.0,1.0,2.0,-10.0,1039.0,5.348207,9.210709,5.125731,3.9352038,4.948769,20.398785,20.310812,18.723553,7.6062,6.557431,10.123785,9.695342,0.50728446,0.23265727,-0.70580804,0.7764276,122.7951,63.0,44.0,-177.0,-2444.0,2700.0,-1.2309331,0.79405826,0.8080829,0.6291427,-2.4650414,0.3338313,4.0718846,0.45600685,1.2908818,-0.5658293,0.93664944,0.10285662,-0.26711157,0.43781045,-0.21597317,-1.3403915,3.7759242
2008,13.0,3.0,-6.0,-47.0,1174.0,6.3292303,10.911513,6.0702386,4.976204,6.734663,26.769663,34.106808,25.626516,6.1308823,4.03096,6.9102445,5.217255,0.86577916,0.68309057,-0.59939283,0.6875268,145.45119,32.0,-34.0,260.0,-3154.0,1753.0,-1.1408108,0.79405826,0.77827114,0.89075863,-2.4650414,0.7329366,4.0718846,0.49203193,1.2908818,-0.28699034,0.93664944,0.54836124,-0.20746252,0.5056839,-0.0121766245,-1.3403915,5.5886445
2009,0.0,3.0,-20.0,-77.0,1246.0,7.263862,11.89561,6.483519,6.0665164,6.8997808,35.083275,56.783882,37.492447,3.5629528,3.0705388,2.802883,2.339589,0.6222699,0.4635567,-0.70580804,0.82150817,180.94638,54.0,-100.0,408.0,-3763.0,908.0,0.34307277,0.79405826,0.7980176,0.82242346,-2.1779497,0.40028092,4.2182093,0.5802484,1.3527391,-0.015593896,0.961709,0.37543488,0.29116505,0.7153573,-0.11332944,-0.9626641,8.383179
2010,-16.0,0.0,-43.0,-121.0,1309.0,7.7798014,13.008879,6.7613645,7.227867,6.5719824,40.17905,71.144264,45.196396,2.0801985,1.8004907,1.4689012,1.1289049,0.6222699,0.17301486,-0.70580804,0.6875268,205.12512,-155.0,55.0,343.0,-1271.0,511.0,0.25089818,0.48315126,0.77827114,0.788982,-2.320026,0.5332616,4.193462,0.84938425,1.3527391,1.8049235,1.0876157,-0.28676605,2.1497214,1.8198502,6.595853,6.631311,26.712633
2011,-20.0,3.0,14.0,-175.0,1340.0,7.7798014,13.346562,7.462999,8.311417,4.49774,31.612679,61.581497,40.44562,2.1367946,1.2045084,1.1213392,0.3024515,1.6980313,0.17301486,-0.81305677,0.82150817,181.6829,-31.0,128.0,-64.0,588.0,1219.0,0.25089818,1.4448645,0.7897148,0.66011906,-1.638215,0.66635096,4.293332,0.78660965,1.2489771,3.5773473,1.2455392,0.46275258,10.889226,7.403195,30.463358,24.881989,87.426056
2012,-17.0,21.0,109.0,-246.0,1556.0,6.487105,12.896683,6.900923,8.769179,2.2762952,17.481895,32.718773,31.139244,2.0248818,1.4608864,1.1213392,0.5312053,1.3334224,0.8924309,-0.49379984,0.7764276,126.31689,-147.0,-2.0,230.0,-27.0,1945.0,0.5261351,1.0846632,0.83362854,0.788982,-0.79731625,0.5997927,4.1688595,0.78660965,1.2499111,8.581551,3.6919596,2.9279172,25.922087,16.138128,26.023008,19.59783,112.12375
