#time,left.insoleId,left.ang.x,left.ang.y,left.ang.z,left.acc.x,left.acc.y,left.acc.z,left.forces.0,left.forces.1,left.forces.2,left.forces.3,left.forces.4,left.forces.5,left.forces.6,left.forces.7,left.forces.8,left.forces.12,left.forces.13,left.forces.14,left.forces.17,left.forces.18,left.forces.21,left.forces.22,left.totalForce,left.rawForces.0,left.rawForces.1,left.rawForces.2,left.rawForces.3,left.rawForces.4,left.rawForces.5,left.rawForces.6,left.rawForces.7,left.rawForces.8,left.rawForces.12,left.rawForces.13,left.rawForces.14,left.rawForces.17,left.rawForces.18,left.rawForces.21,left.rawForces.22,left.totalRawForce,right.insoleId,right.ang.x,right.ang.y,right.ang.z,right.acc.x,right.acc.y,right.acc.z,right.forces.0,right.forces.1,right.forces.2,right.forces.3,right.forces.4,right.forces.5,right.forces.6,right.forces.7,right.forces.8,right.forces.12,right.forces.13,right.forces.14,right.forces.17,right.forces.18,right.forces.21,right.forces.22,right.totalForce,right.rawForces.0,right.rawForces.1,right.rawForces.2,right.rawForces.3,right.rawForces.4,right.rawForces.5,right.rawForces.6,right.rawForces.7,right.rawForces.8,right.rawForces.12,right.rawForces.13,right.rawForces.14,right.rawForces.17,right.rawForces.18,right.rawForces.21,right.rawForces.22,right.totalRawForce
46.616,L101,-460.0,-15.0,11.0,222.0,-715.0,2920.0,1.4158595,3.568771,2.3193185,2.7389574,0.85268205,6.31259,9.863779,8.090306,1.2685676,0.5387615,1.0555149,0.8080192,1.5492356,0.62920773,-0.28503552,0.82150817,41.548042,23.0,40.0,35.0,34.0,38.0,85.0,160.0,144.0,32.0,3.0,3.0,21.0,22.0,12.0,4.0,2.0,658.0,R101,-6.0,-5.0,3.0,29.0,-28.0,997.0,0.34307277,1.2683654,0.8080829,0.9256469,0.4575044,3.7660708,4.5535374,0.91622525,3.603847,11.072046,6.990533,4.8183327,32.605755,18.74749,23.303587,17.01494,131.19504,14.0,5.0,6.0,8.0,28.0,52.0,21.0,20.0,79.0,148.0,94.0,94.0,268.0,262.0,244.0,281.0,1624.0
46.657,L101,-383.0,-142.0,44.0,421.0,-614.0,3416.0,0.62537456,2.2085342,1.3634664,1.208818,-0.07636962,2.8930764,4.463187,1.855051,1.6671574,0.27855557,1.037792,0.5312053,1.4763035,0.4635567,-0.38901776,0.73176587,20.338457,9.0,21.0,13.0,12.0,14.0,33.0,51.0,41.0,4.0,-3.0,4.0,16.0,21.0,9.0,3.0,0.0,248.0,R101,-5.0,0.0,-1.0,-6.0,15.0,991.0,0.25089818,1.0846632,0.7980176,0.96101207,0.6196776,4.7324224,4.9737105,0.98693985,4.5762997,13.323679,8.292852,6.1883717,29.799448,18.10117,19.462679,13.066353,127.21819,13.0,3.0,7.0,9.0,30.0,66.0,36.0,22.0,93.0,178.0,109.0,119.0,253.0,256.0,212.0,242.0,1648.0
46.708,L101,-385.0,156.0,-61.0,-941.0,2309.0,189.0,0.115675956,1.1117884,1.0790735,0.7105949,-0.78185743,1.4385979,3.5938287,0.5670702,1.9321578,0.24079579,1.2269567,-0.17807701,1.1267163,0.17301486,-0.38901776,0.6875268,12.654845,-3.0,2.0,4.0,6.0,1.0,10.0,25.0,8.0,0.0,-4.0,-3.0,4.0,16.0,4.0,3.0,-1.0,72.0,R101,-1.0,1.0,-1.0,-14.0,12.0,991.0,-0.02758699,2.0153022,0.783143,0.85634995,0.6196776,5.362554,4.9737105,1.0613413,5.016331,14.863853,9.404451,6.5721,24.912851,15.740345,17.643631,10.737072,120.53514,10.0,14.0,9.0,6.0,30.0,75.0,36.0,24.0,99.0,196.0,122.0,125.0,225.0,233.0,196.0,211.0,1611.0
46.723,L101,125.0,234.0,-185.0,461.0,1386.0,1035.0,0.26207143,1.2654171,1.0260649,0.35614976,-1.0408092,1.1136401,3.5628576,0.43469995,1.9321578,0.24079579,1.2269567,-0.43155134,1.2634943,0.17301486,-0.38901776,0.73176587,11.727708,1.0,5.0,2.0,2.0,-3.0,5.0,24.0,3.0,0.0,-4.0,-3.0,0.0,18.0,4.0,3.0,0.0,57.0,R101,0.0,2.0,-1.0,-14.0,14.0,990.0,-0.02758699,2.3880916,0.77350503,0.9256469,1.4501809,6.5768685,5.0325885,1.0236912,4.9421825,14.68516,8.722825,6.06554,20.316986,13.368573,16.207123,10.250165,112.701546,10.0,19.0,12.0,8.0,42.0,92.0,38.0,23.0,98.0,194.0,114.0,117.0,196.0,208.0,183.0,203.0,1557.0
46.814,L101,281.0,133.0,0.0,585.0,530.0,868.0,0.115675956,1.1621382,1.0010482,0.6236984,-0.8445332,0.78288835,3.2044446,0.38733146,2.0886557,0.3179901,1.037792,0.0060154353,0.8032392,0.23265727,-0.70580804,0.73176587,10.945001,-3.0,3.0,1.0,5.0,0.0,0.0,12.0,1.0,-2.0,-2.0,4.0,7.0,11.0,5.0,0.0,0.0,42.0,R101,0.0,2.0,-1.0,-19.0,16.0,988.0,-0.02758699,2.2417529,0.7750686,1.0699425,1.6245738,6.8679295,4.915522,0.81747633,5.4673104,15.044479,8.465171,6.4416223,16.032925,11.520562,15.556238,8.845736,105.65872,10.0,17.0,11.0,12.0,45.0,96.0,34.0,17.0,105.0,198.0,111.0,123.0,166.0,187.0,177.0,174.0,1483.0
46.829,L101,329.0,127.0,-89.0,1039.0,123.0,1083.0,0.08343187,1.1621382,1.0010482,0.26464337,-0.9739776,0.9159696,3.3212454,0.41060627,2.1731606,0.3179901,1.0555149,0.12608112,0.74179983,0.17301486,-0.92115027,0.82150817,10.673026,-4.0,3.0,1.0,1.0,-2.0,2.0,16.0,2.0,-3.0,-2.0,3.0,9.0,10.0,4.0,-2.0,2.0,40.0,R101,-1.0,1.0,-1.0,-22.0,16.0,989.0,0.15836105,2.9469428,0.7830491,1.0331625,2.219202,6.794955,4.9737105,1.1392486,5.3158774,15.411561,9.149825,6.1883717,14.187902,9.718187,14.488684,7.989005,102.49805,12.0,27.0,16.0,11.0,57.0,95.0,36.0,26.0,103.0,202.0,119.0,119.0,152.0,165.0,167.0,148.0,1455.0
46.919,L101,319.0,43.0,-164.0,1226.0,-169.0,1743.0,0.08343187,0.9659907,0.8915324,-0.016990552,-1.0408092,1.3740072,3.1185477,0.41060627,2.0886557,0.3179901,1.0111572,0.36030018,0.68147284,0.3496027,-0.28503552,0.86700326,11.177464,-4.0,-1.0,-4.0,-2.0,-3.0,9.0,9.0,2.0,-2.0,-2.0,6.0,13.0,9.0,7.0,4.0,3.0,44.0,R101,-1.0,0.0,-2.0,-21.0,13.0,988.0,0.9742058,3.0147302,1.0972501,0.9256469,2.262535,6.5768685,5.369097,1.4825194,6.082776,15.411561,10.327195,6.840878,11.951932,8.048452,12.321901,7.611697,100.29924,21.0,28.0,34.0,8.0,58.0,92.0,49.0,34.0,113.0,202.0,133.0,129.0,134.0,143.0,146.0,133.0,1457.0
46.933,L101,307.0,-7.0,-200.0,1574.0,-374.0,1994.0,0.115675956,1.1621382,0.9321551,-0.016990552,-0.60164267,0.98210907,3.1756516,0.43469995,2.0886557,0.24079579,1.0555149,0.06630566,1.1945887,0.112566754,-0.59939283,0.7764276,11.11926,-3.0,3.0,-2.0,-2.0,4.0,3.0,11.0,3.0,-2.0,-4.0,3.0,8.0,17.0,3.0,1.0,1.0,44.0,R101,-1.0,0.0,-2.0,-20.0,13.0,990.0,1.8935965,3.2834423,1.186192,1.1830697,2.7995899,7.680505,5.5620375,1.3482199,5.7732024,16.072836,10.987316,7.559061,11.357086,7.4738073,9.80305,7.1836667,101.14668,32.0,32.0,37.0,15.0,72.0,107.0,55.0,31.0,109.0,209.0,141.0,139.0,129.0,135.0,120.0,114.0,1477.0
46.985,L101,280.0,-32.0,-173.0,1388.0,-735.0,2310.0,0.14972906,1.1621382,0.9321551,-0.016990552,-0.78185743,0.9159696,3.1185477,0.45960155,2.0083463,0.3179901,1.0230237,-0.05480285,0.74179983,0.17301486,-0.38901776,0.91290903,10.672556,-2.0,3.0,-2.0,-2.0,1.0,2.0,9.0,4.0,-1.0,-2.0,5.0,6.0,10.0,4.0,3.0,4.0,42.0,R101,-3.0,2.0,-2.0,-21.0,10.0,993.0,2.2747612,4.434259,1.2839507,1.2216991,2.7646146,10.247873,7.0795727,3.5027225,6.9501925,14.68516,12.522199,9.823147,6.687163,4.107593,5.4241104,6.31018,99.31919,37.0,49.0,40.0,16.0,71.0,140.0,96.0,71.0,124.0,194.0,160.0,166.0,86.0,82.0,68.0,82.0,1482.0
47.022,L101,266.0,-89.0,-74.0,1354.0,-1317.0,2084.0,0.115675956,1.2133504,0.95407593,-0.11327149,-0.7205044,1.1136401,3.2333996,0.38733146,1.9321578,0.3590551,1.0230237,-0.17807701,1.059888,0.3496027,-0.38901776,0.82150817,11.161839,-3.0,4.0,-1.0,-3.0,2.0,5.0,13.0,1.0,0.0,-1.0,5.0,4.0,15.0,7.0,3.0,2.0,53.0,R101,-6.0,6.0,-4.0,-41.0,5.0,997.0,3.206931,5.3130264,1.2839507,1.3003229,3.197586,11.155575,7.9169965,3.9909394,6.238824,13.487376,13.474962,9.549199,4.147883,3.039741,2.694558,4.1090436,94.10692,51.0,61.0,40.0,18.0,84.0,151.0,115.0,79.0,115.0,180.0,172.0,163.0,59.0,62.0,31.0,43.0,1424.0
47.039,L101,192.0,-108.0,-1.0,494.0,-2155.0,1671.0,0.115675956,1.1117884,0.95407593,-0.016990552,-0.66044307,1.179053,3.2044446,0.43469995,2.0083463,0.40170717,0.99799067,0.06630566,0.8032392,0.23265727,-0.59939283,0.95922124,11.192378,-3.0,2.0,-1.0,-2.0,3.0,6.0,12.0,3.0,-1.0,0.0,12.0,8.0,11.0,5.0,1.0,5.0,61.0,R101,-34.0,2.0,-8.0,-56.0,-16.0,1047.0,3.75372,6.11551,1.5432782,2.950226,4.2223105,14.257199,12.308883,7.641234,5.16553,10.797892,13.158226,8.262025,0.6890105,1.16279,-0.11332944,-0.24757458,91.66693,61.0,71.0,47.0,53.0,114.0,186.0,190.0,137.0,101.0,144.0,168.0,148.0,15.0,20.0,-2.0,8.0,1461.0
47.091,L101,60.0,-64.0,-40.0,172.0,-3164.0,862.0,0.115675956,1.1117884,0.95407593,-0.11327149,-0.90856284,0.9159696,3.1185477,0.41060627,1.6671574,0.3590551,1.100041,0.18535511,0.68147284,0.0512933,-0.81305677,0.86700326,9.703151,-3.0,2.0,-1.0,-3.0,-1.0,2.0,9.0,2.0,4.0,-1.0,1.0,10.0,9.0,2.0,-1.0,3.0,34.0,R101,-68.0,23.0,-20.0,-35.0,-67.0,1261.0,4.7803626,8.872175,3.5467043,6.4930573,4.2223105,20.631796,28.05308,16.788427,3.3432806,5.732319,5.5152073,2.1283307,0.8952313,1.360586,-0.11332944,-0.5985127,111.65104,86.0,100.0,86.0,109.0,114.0,247.0,330.0,259.0,75.0,63.0,77.0,35.0,18.0,25.0,-2.0,6.0,1628.0
47.129,L101,-64.0,-67.0,-53.0,77.0,-2915.0,805.0,0.08343187,0.91916835,0.8915324,-0.11327149,-0.78185743,0.9159696,3.291799,0.45960155,1.7918508,0.5387615,1.0111572,0.36030018,0.5642031,0.17301486,0.22326112,0.82150817,11.150431,-4.0,-2.0,-4.0,-3.0,1.0,2.0,15.0,4.0,2.0,3.0,6.0,13.0,7.0,4.0,9.0,2.0,55.0,R101,-107.0,27.0,-20.0,-44.0,-86.0,1216.0,5.44918,10.775247,4.529977,7.8249874,3.8204114,26.472477,36.773155,24.272049,2.3513258,4.0901074,2.794924,0.46275258,1.106159,1.0473517,-0.11332944,-0.7789142,130.87785,107.0,117.0,102.0,127.0,103.0,293.0,376.0,321.0,58.0,41.0,43.0,11.0,21.0,17.0,-2.0,5.0,1740.0
47.235,L101,-3.0,7.0,3.0,166.0,-97.0,1081.0,0.26207143,0.87324756,0.9321551,0.26464337,-0.12420734,1.8226972,3.0062442,0.48530015,2.6314816,6.878168,5.4701347,5.713998,24.897951,14.260799,21.038536,20.36377,108.776985,1.0,-3.0,-2.0,1.0,13.0,16.0,5.0,5.0,61.0,88.0,83.0,113.0,203.0,232.0,274.0,259.0,1349.0,R101,-178.0,33.0,-35.0,-270.0,-218.0,1393.0,5.9724092,10.775247,5.688207,8.998287,3.0681283,23.808264,32.883457,25.160585,1.6475185,2.2333262,1.4910963,0.28637108,2.5449398,1.4825337,-0.21597317,-1.5344609,124.28994,123.0,117.0,120.0,142.0,80.0,273.0,357.0,327.0,42.0,21.0,21.0,9.0,40.0,28.0,-3.0,1.0,1698.0
47.252,L101,-4.0,0.0,-2.0,6.0,4.0,1010.0,0.3026972,0.9659907,0.91130126,0.35614976,0.5442065,2.4539425,3.4105818,1.1905099,3.4868321,7.6695533,9.156676,7.889969,24.396019,16.979761,17.923712,17.318178,114.95608,2.0,-1.0,-3.0,2.0,29.0,26.0,19.0,26.0,73.0,98.0,121.0,144.0,200.0,258.0,242.0,230.0,1466.0,R101,-284.0,50.0,-81.0,-506.0,-300.0,1779.0,6.466008,12.597276,6.7451286,11.511969,1.7877057,13.154247,20.17789,17.087805,1.3042525,0.5057741,1.0154818,0.28637108,1.5417067,0.9717296,0.5661601,-2.346532,93.37298,136.0,132.0,136.0,172.0,48.0,174.0,274.0,262.0,29.0,6.0,7.0,9.0,27.0,15.0,5.0,-3.0,1429.0
47.285,L101,-4.0,0.0,-1.0,3.0,20.0,1006.0,0.3026972,0.91916835,0.95407593,1.0470686,0.7870102,4.095358,4.9865475,2.8927345,4.767274,9.052917,12.014606,11.914738,22.910189,16.65443,11.70956,10.925007,115.93338,2.0,-2.0,-1.0,10.0,36.0,52.0,65.0,61.0,89.0,116.0,151.0,190.0,191.0,255.0,164.0,157.0,1536.0,R101,-480.0,113.0,-134.0,-889.0,-787.0,2808.0,5.293943,10.195869,6.2802935,10.143691,1.3271693,7.680505,10.625089,8.213456,1.2329419,-0.4254652,0.961709,0.0083313575,1.5417067,0.7153573,-0.21597317,-1.3403915,62.238228,102.0,112.0,129.0,156.0,40.0,107.0,165.0,146.0,23.0,-1.0,4.0,6.0,27.0,8.0,-3.0,2.0,1023.0
47.300,L101,-1.0,-1.0,-4.0,-5.0,18.0,1005.0,0.3883432,1.2654171,1.0010482,1.0470686,1.4951494,6.598077,6.074574,5.925775,5.871891,9.502629,13.026315,12.309272,19.248404,13.085043,8.838803,8.267828,113.94564,4.0,5.0,1.0,10.0,59.0,89.0,91.0,111.0,102.0,122.0,162.0,194.0,168.0,220.0,122.0,122.0,1582.0,R101,-543.0,151.0,-99.0,73.0,41.0,3210.0,2.125266,3.8180509,2.322056,2.529946,-0.6872919,4.3164005,6.4814982,4.424669,1.2405494,-0.28699034,0.9274927,0.10285662,0.16301422,0.6444469,-0.21597317,-1.7320627,26.173925,35.0,40.0,64.0,45.0,16.0,60.0,81.0,86.0,24.0,0.0,1.0,7.0,7.0,6.0,-3.0,0.0,469.0
47.392,L101,-2.0,-1.0,-3.0,-1.0,15.0,1003.0,1.5391406,2.5429127,1.9347457,1.7427802,1.8349859,8.562076,7.229943,8.897461,5.9581122,8.750069,12.014606,12.710649,6.6010303,5.5222898,4.191793,4.338427,94.37102,25.0,26.0,27.0,19.0,70.0,115.0,115.0,156.0,103.0,112.0,151.0,198.0,75.0,120.0,55.0,65.0,1432.0,R101,-379.0,263.0,-126.0,-388.0,916.0,3172.0,-0.86649245,1.4448645,0.77517587,0.89075863,-2.6130366,1.8022515,4.7171702,1.0613413,1.239265,-0.28699034,0.91407496,0.19552408,-0.14720464,0.5399956,-0.21597317,-1.7320627,7.718662,1.0,7.0,14.0,7.0,1.0,23.0,27.0,24.0,15.0,0.0,-2.0,8.0,2.0,3.0,-3.0,0.0,127.0
47.406,L101,-6.0,-3.0,-3.0,2.0,12.0,1006.0,2.046764,4.127018,2.4727764,2.6163769,2.4246933,9.619232,8.035142,10.202214,5.699836,8.5212555,11.266079,13.016122,2.7554116,2.9751854,1.8216428,2.3488076,89.948555,33.0,47.0,38.0,32.0,87.0,128.0,130.0,175.0,100.0,109.0,143.0,201.0,37.0,65.0,26.0,32.0,1383.0,R101,251.0,27.0,-2.0,586.0,787.0,1189.0,-1.2309331,1.6148312,0.77350503,0.89075863,-2.9181287,1.1998174,4.3697925,0.49203193,1.3527391,-0.15037605,0.9206464,0.19552408,-0.14720464,0.6093758,-0.11332944,-1.3403915,6.5186596,-3.0,9.0,12.0,7.0,-1.0,14.0,14.0,3.0,8.0,1.0,0.0,8.0,2.0,5.0,-2.0,2.0,79.0
47.444,L101,-6.0,-5.0,0.0,15.0,9.0,1005.0,3.0884988,5.592619,3.782559,3.1471171,2.2762952,10.381583,9.666761,11.26355,5.7857947,8.5212555,12.384816,13.5336,0.99411494,1.9521255,0.7131803,1.4438157,94.52769,49.0,64.0,61.0,41.0,83.0,137.0,157.0,190.0,101.0,109.0,155.0,206.0,14.0,40.0,14.0,15.0,1436.0,R101,218.0,111.0,-5.0,9.0,511.0,527.0,-0.120884605,0.79405826,0.77827114,0.9256469,-2.6130366,0.5332616,4.3697925,0.49203193,1.2747478,-0.5658293,0.91615796,0.10285662,-0.14720464,0.6093758,-0.21597317,-1.1498079,5.9834647,9.0,0.0,10.0,8.0,1.0,4.0,14.0,3.0,12.0,-2.0,-1.0,7.0,2.0,5.0,-3.0,3.0,72.0
47.463,L101,-15.0,-3.0,1.0,4.0,4.0,1019.0,4.351142,7.485844,5.3254476,3.2583425,2.7433784,11.707946,10.90017,14.480167,5.871891,7.4337964,12.935155,13.849043,0.6222699,0.9433062,-0.07942656,1.3438697,103.17235,69.0,84.0,85.0,43.0,95.0,152.0,175.0,232.0,102.0,95.0,161.0,209.0,8.0,18.0,6.0,13.0,1547.0,R101,340.0,72.0,-51.0,535.0,336.0,1305.0,-0.120884605,1.0846632,0.7897148,0.9256469,-2.4650414,0.7329366,4.318669,0.47855392,1.2908818,-0.7081114,0.91407496,0.19552408,-0.024885884,0.47162265,0.18585505,-1.3403915,6.728828,9.0,3.0,8.0,8.0,2.0,7.0,12.0,2.0,11.0,-3.0,-2.0,8.0,4.0,1.0,1.0,2.0,73.0
47.511,L101,-34.0,10.0,0.0,-2.0,-9.0,1023.0,5.0049043,9.003039,5.526721,3.7850797,3.6373787,15.172699,14.130636,18.517002,5.614027,5.8286023,11.077273,11.527126,0.34354064,0.57467,-0.70580804,1.0059359,110.04283,80.0,99.0,88.0,53.0,114.0,188.0,215.0,276.0,99.0,75.0,141.0,186.0,3.0,11.0,0.0,6.0,1634.0,R101,349.0,38.0,-72.0,582.0,49.0,1846.0,-0.58810455,0.9898924,0.7750686,0.9968515,-2.320026,0.7329366,4.2681437,0.47855392,1.3092324,-0.7081114,0.91407496,0.46275258,-0.14720464,0.43781045,0.18585505,-1.1498079,6.637917,4.0,2.0,11.0,10.0,3.0,7.0,10.0,2.0,10.0,-3.0,-2.0,11.0,2.0,0.0,1.0,3.0,71.0
47.550,L101,-48.0,21.0,0.0,-2.0,-30.0,1059.0,6.11664,10.587613,6.6917405,4.7446065,4.078422,18.13678,18.630108,23.016317,5.2725616,5.338715,9.931336,7.967234,0.34354064,0.57467,-0.81305677,0.91290903,121.530136,100.0,114.0,105.0,73.0,122.0,216.0,259.0,315.0,95.0,69.0,129.0,145.0,3.0,11.0,-1.0,4.0,1759.0,R101,349.0,19.0,-57.0,398.0,-156.0,2169.0,0.06551421,0.9898924,0.8080829,0.85634995,-2.7640522,0.66635096,4.1444016,0.49203193,1.3298384,-0.7081114,0.91407496,-0.38909772,-0.14720464,0.5056839,1.5240719,-1.1498079,7.1380186,11.0,2.0,6.0,6.0,0.0,6.0,5.0,3.0,9.0,-3.0,-2.0,2.0,2.0,2.0,16.0,3.0,68.0
47.601,L101,-51.0,5.0,0.0,-13.0,-52.0,1095.0,6.6438537,11.346664,6.6917405,5.4414783,4.5602245,20.748806,26.540268,30.781893,4.1119967,3.2281487,6.232411,5.03715,0.45152625,0.3496027,-0.92115027,0.73176587,131.97638,110.0,121.0,105.0,88.0,130.0,239.0,317.0,366.0,81.0,43.0,91.0,102.0,5.0,7.0,-2.0,0.0,1803.0,R101,338.0,27.0,-122.0,330.0,-828.0,2593.0,-0.6812132,1.3574727,0.783143,0.82242346,-2.7640522,0.66635096,4.1200867,0.47855392,1.3527391,-0.9985468,0.9144459,0.0083313575,-0.08634382,0.47162265,0.5661601,-1.9332438,5.0779305,3.0,6.0,9.0,5.0,0.0,6.0,4.0,2.0,8.0,-5.0,-3.0,6.0,3.0,1.0,5.0,-1.0,49.0
47.616,L101,-69.0,5.0,3.0,-11.0,-85.0,1109.0,6.9031663,12.227511,6.6917405,6.3680716,4.816654,25.05516,37.936657,44.670605,3.0446296,2.4547694,3.509775,3.1350813,0.2913384,0.29151344,-0.92115027,0.73176587,157.2073,115.0,129.0,105.0,107.0,134.0,274.0,377.0,430.0,67.0,33.0,61.0,67.0,2.0,6.0,-2.0,0.0,1905.0,R101,332.0,39.0,-174.0,707.0,-2147.0,2486.0,-0.120884605,0.8930551,0.8199424,0.82242346,-2.6130366,0.5332616,4.1444016,0.75680923,1.405584,-0.5658293,0.91407496,-0.28676605,-0.20746252,0.47162265,0.65822107,-1.1498079,6.4756093,9.0,1.0,5.0,5.0,1.0,4.0,5.0,15.0,6.0,-2.0,-2.0,3.0,1.0,1.0,6.0,3.0,61.0
47.657,L101,-97.0,7.0,7.0,-22.0,-124.0,1172.0,6.9031663,11.785392,6.6917405,7.5744596,4.948769,29.838223,49.966217,52.634087,1.9182317,1.9415414,1.7111793,1.7939655,0.2913384,0.40694413,-0.59939283,0.73176587,178.5376,115.0,125.0,105.0,129.0,136.0,309.0,424.0,458.0,49.0,26.0,35.0,40.0,2.0,8.0,1.0,0.0,1962.0,R101,182.0,36.0,-56.0,891.0,-3586.0,1282.0,-0.120884605,1.1774578,0.8199424,0.788982,-2.4650414,0.5332616,4.1688595,0.54091585,1.3298384,-0.5658293,0.91615796,-0.28676605,-0.14720464,0.5056839,0.18585505,-1.5344609,5.8467674,9.0,4.0,5.0,4.0,2.0,4.0,6.0,6.0,9.0,-2.0,-1.0,3.0,2.0,2.0,1.0,1.0,55.0
47.671,L101,-135.0,-6.0,3.0,-64.0,-175.0,1241.0,6.9548116,12.784674,7.1110053,9.674099,4.816654,30.274689,53.892803,52.326138,1.6765945,1.5943552,1.3443327,1.0231618,0.24034686,0.3496027,-0.38901776,0.7764276,184.45068,116.0,134.0,111.0,161.0,134.0,312.0,437.0,457.0,44.0,21.0,27.0,25.0,1.0,7.0,3.0,1.0,1991.0,R101,-192.0,-67.0,80.0,1152.0,-4978.0,1606.0,-0.02758699,0.692807,0.7897148,0.788982,-2.320026,0.7329366,4.1444016,0.55992734,1.2489771,0.5057741,0.9480702,-0.4934752,1.3216846,1.0094075,3.2858672,5.3647013,18.552166,10.0,-1.0,8.0,4.0,3.0,7.0,5.0,7.0,14.0,6.0,3.0,1.0,24.0,16.0,39.0,61.0,207.0
47.710,L101,-197.0,-17.0,-2.0,-61.0,-219.0,1306.0,7.4697533,13.346562,7.3924227,11.199355,3.18813,26.102156,46.587215,47.641525,1.5115868,1.6623048,1.0765477,0.5873366,0.45152625,0.40694413,-0.49379984,0.6875268,168.8171,126.0,139.0,115.0,181.0,105.0,282.0,412.0,441.0,40.0,22.0,18.0,17.0,5.0,8.0,2.0,-1.0,1912.0,R101,-189.0,-74.0,130.0,-211.0,652.0,975.0,0.25089818,1.0846632,0.7897148,0.82242346,-1.2622584,1.1330345,4.2681437,0.75680923,1.2747478,2.0218422,0.961709,0.37543488,5.4270153,3.5063636,28.38407,19.85987,69.65448,13.0,3.0,8.0,5.0,11.0,13.0,10.0,15.0,12.0,19.0,4.0,10.0,73.0,71.0,282.0,304.0,853.0
47.762,L101,-262.0,-10.0,2.0,-212.0,-325.0,1442.0,6.5394697,12.3385515,7.817135,12.523754,2.2762952,16.30925,29.566269,37.492447,1.5115868,0.7950735,1.0049974,0.69842094,0.68147284,0.29151344,-0.18184212,0.7764276,130.44084,108.0,130.0,121.0,197.0,83.0,199.0,335.0,400.0,40.0,8.0,13.0,19.0,9.0,6.0,5.0,1.0,1674.0,R101,-363.0,-175.0,36.0,844.0,-196.0,2433.0,1.1487815,0.8930551,0.83362854,0.82242346,-0.90978354,1.3334721,4.2182093,0.62470526,1.2747478,5.2435646,1.7901826,1.3184868,21.230207,12.560956,37.48212,34.23537,124.10013,23.0,1.0,4.0,5.0,14.0,16.0,8.0,10.0,12.0,56.0,27.0,22.0,202.0,199.0,337.0,393.0,1329.0
47.772,L101,-363.0,124.0,-9.0,-355.0,-580.0,1686.0,4.043613,7.094403,6.2763267,12.184775,1.6164753,11.4371,19.57432,25.481335,1.7687734,0.49160206,0.991665,0.6430709,0.8032392,0.3496027,-0.38901776,0.6875268,93.05482,64.0,80.0,99.0,193.0,63.0,149.0,267.0,333.0,46.0,2.0,10.0,18.0,11.0,7.0,3.0,-1.0,1344.0,R101,-38.0,-19.0,10.0,72.0,-9.0,1274.0,-0.3078242,0.692807,0.83362854,0.96101207,-0.79731625,1.1330345,4.1444016,0.81747633,1.2499111,8.3413725,3.2314227,3.2814074,29.073557,17.677502,29.855398,23.812443,124.000244,7.0,-1.0,4.0,9.0,15.0,13.0,5.0,17.0,25.0,105.0,49.0,59.0,249.0,252.0,292.0,332.0,1432.0
48.022,L101,258.0,16.0,18.0,192.0,683.0,619.0,0.053066228,0.91916835,0.95407593,0.26464337,-1.0408092,0.9159696,3.3806357,0.38733146,2.0083463,0.3590551,1.100041,0.5873366,0.68147284,0.5194591,-0.38901776,0.86700326,11.567779,-5.0,-2.0,-1.0,1.0,-3.0,2.0,18.0,1.0,-1.0,-1.0,1.0,17.0,9.0,10.0,3.0,3.0,52.0,R101,-8.0,-2.0,0.0,-3.0,-12.0,998.0,-0.02758699,0.5892044,0.8199424,1.0699425,-0.3714619,2.677582,4.1444016,0.98693985,1.8382001,10.265038,5.2582755,4.7224,29.98239,17.677502,26.428125,19.467842,125.52873,10.0,-2.0,5.0,12.0,19.0,36.0,5.0,22.0,47.0,136.0,74.0,92.0,254.0,252.0,268.0,301.0,1531.0
48.182,L101,340.0,-73.0,-19.0,646.0,-1090.0,2894.0,0.115675956,1.1117884,0.91130126,0.26464337,-0.90856284,0.98210907,3.1756516,0.34328243,2.0083463,0.3590551,1.0555149,0.6430709,0.86577916,0.4635567,-0.59939283,0.82150817,11.613328,-3.0,2.0,-3.0,1.0,-1.0,3.0,11.0,-1.0,-1.0,-1.0,3.0,18.0,12.0,9.0,1.0,2.0,52.0,R101,-3.0,0.0,-1.0,-16.0,9.0,992.0,-0.58810455,0.5892044,0.83362854,0.96101207,0.109927386,3.4925594,4.4738617,1.179462,2.510699,10.199775,6.641946,5.4331393,27.825733,17.782887,21.464945,16.113626,119.0243,4.0,-2.0,4.0,9.0,24.0,48.0,18.0,27.0,61.0,135.0,90.0,106.0,242.0,253.0,229.0,273.0,1521.0
48.243,L101,282.0,-59.0,28.0,439.0,-2454.0,2629.0,0.115675956,1.1621382,0.91130126,0.07808286,-0.9739776,0.78288835,3.1756516,0.511785,1.8600168,0.40170717,1.037792,0.3024515,0.5642031,0.62920773,-0.49379984,0.82150817,10.886632,-3.0,3.0,-3.0,-1.0,-2.0,0.0,11.0,6.0,1.0,0.0,4.0,12.0,7.0,12.0,2.0,2.0,51.0,R101,0.0,0.0,-1.0,-17.0,13.0,994.0,0.06551421,1.0846632,0.8199424,0.75602806,0.28769568,4.871788,5.092163,0.8823086,3.2164066,10.462562,6.46777,5.7692313,19.570618,13.735196,15.233684,10.801151,99.116714,11.0,3.0,5.0,3.0,26.0,68.0,40.0,19.0,73.0,139.0,88.0,112.0,191.0,212.0,174.0,212.0,1376.0
