#time,left.insoleId,left.ang.x,left.ang.y,left.ang.z,left.acc.x,left.acc.y,left.acc.z,left.forces.0,left.forces.1,left.forces.2,left.forces.3,left.forces.4,left.forces.5,left.forces.6,left.forces.7,left.forces.8,left.forces.12,left.forces.13,left.forces.14,left.forces.17,left.forces.18,left.forces.21,left.forces.22,left.totalForce,left.rawForces.0,left.rawForces.1,left.rawForces.2,left.rawForces.3,left.rawForces.4,left.rawForces.5,left.rawForces.6,left.rawForces.7,left.rawForces.8,left.rawForces.12,left.rawForces.13,left.rawForces.14,left.rawForces.17,left.rawForces.18,left.rawForces.21,left.rawForces.22,left.totalRawForce,right.insoleId,right.ang.x,right.ang.y,right.ang.z,right.acc.x,right.acc.y,right.acc.z,right.forces.0,right.forces.1,right.forces.2,right.forces.3,right.forces.4,right.forces.5,right.forces.6,right.forces.7,right.forces.8,right.forces.12,right.forces.13,right.forces.14,right.forces.17,right.forces.18,right.forces.21,right.forces.22,right.totalForce,right.rawForces.0,right.rawForces.1,right.rawForces.2,right.rawForces.3,right.rawForces.4,right.rawForces.5,right.rawForces.6,right.rawForces.7,right.rawForces.8,right.rawForces.12,right.rawForces.13,right.rawForces.14,right.rawForces.17,right.rawForces.18,right.rawForces.21,right.rawForces.22,right.totalRawForce
317.920,L101,-230.0,251.0,12.0,-47.0,-161.0,322.0,0.3883432,1.8923761,1.757297,0.8810291,-0.7205044,0.7159244,2.8424432,0.62537205,1.9321578,0.8501687,1.037792,0.0060154353,1.1945887,1.7374675,9.441547,9.232362,33.81438,4.0,16.0,23.0,8.0,2.0,-1.0,-1.0,10.0,0.0,9.0,4.0,7.0,17.0,35.0,131.0,135.0,399.0,R101,-4.0,-1.0,-2.0,-11.0,30.0,996.0,0.7968263,4.2258253,0.90766317,1.1830697,3.229716,4.5934114,6.596928,3.563199,3.2795475,7.200143,5.601205,4.133486,10.542957,6.2442946,5.80745,6.8499293,74.75565,19.0,46.0,26.0,15.0,85.0,64.0,84.0,72.0,74.0,86.0,78.0,79.0,122.0,117.0,73.0,100.0,1140.0
317.989,L101,-323.0,-46.0,24.0,-529.0,-6.0,2107.0,0.62537456,2.8946388,2.6308188,2.5540063,-0.07636962,0.9159696,2.9510303,0.34328243,1.8600168,1.4608864,1.0230237,-0.30362397,9.3633375,4.692244,33.51182,29.001234,93.44769,9.0,31.0,41.0,31.0,14.0,2.0,3.0,-1.0,1.0,19.0,5.0,2.0,98.0,104.0,368.0,325.0,1052.0,R101,-104.0,23.0,-6.0,-41.0,-25.0,1161.0,4.814318,7.6525884,2.1716821,7.222545,3.454543,14.163595,18.15005,10.9805155,3.153873,6.066715,5.9466267,4.353835,1.6160301,1.4416106,1.5240719,0.09050758,92.80309,87.0,88.0,61.0,119.0,92.0,185.0,256.0,188.0,72.0,68.0,82.0,84.0,28.0,27.0,16.0,10.0,1463.0
318.065,L101,0.0,-1.0,-1.0,10.0,27.0,1003.0,0.9453843,2.9669907,2.8482006,3.4745047,1.4951494,2.5167255,3.5014343,1.855051,1.4746094,4.3566513,4.279841,3.3892727,22.421543,8.933559,16.68285,14.600242,95.74201,15.0,32.0,45.0,47.0,59.0,27.0,22.0,41.0,39.0,57.0,70.0,72.0,188.0,172.0,228.0,201.0,1315.0,R101,-174.0,31.0,-8.0,-75.0,-109.0,1451.0,5.7030454,8.147481,3.487312,17.049477,3.197586,21.8173,33.46908,17.290483,1.4330477,3.3986845,1.6344278,0.71459866,1.106159,1.3204836,1.1025935,0.09050758,120.96225,115.0,93.0,85.0,230.0,84.0,257.0,360.0,264.0,35.0,33.0,24.0,14.0,21.0,24.0,11.0,10.0,1660.0
318.143,L101,-3.0,-1.0,-1.0,9.0,27.0,1004.0,1.0589948,3.1879394,2.6844707,3.683196,1.5859643,3.8395724,3.8805258,1.855051,1.7687734,3.6269596,5.282478,3.5957768,18.939194,9.087781,12.281578,10.846278,87.20453,17.0,35.0,42.0,51.0,62.0,48.0,34.0,41.0,46.0,48.0,81.0,76.0,166.0,174.0,172.0,156.0,1249.0,R101,-522.0,-53.0,-73.0,-352.0,-541.0,2585.0,2.4914122,3.4169607,2.373238,3.0044339,1.6245738,7.9807754,8.249897,5.8702826,1.516997,0.5057741,0.97752035,0.87444043,-0.20746252,0.5399956,0.7491641,-1.9332438,38.034763,40.0,34.0,65.0,54.0,45.0,111.0,122.0,109.0,38.0,6.0,5.0,16.0,1.0,3.0,7.0,-1.0,655.0
318.214,L101,-2.0,0.0,0.0,9.0,18.0,1004.0,1.001808,3.2628646,2.6844707,4.08248,2.5801973,7.107951,5.510735,3.9915302,4.1119967,3.2281487,6.3287516,5.713998,16.223639,8.333723,6.759003,5.793586,86.71488,16.0,36.0,42.0,59.0,91.0,96.0,78.0,80.0,81.0,43.0,92.0,113.0,148.0,164.0,91.0,87.0,1317.0,R101,-176.0,-129.0,46.0,-33.0,3718.0,890.0,-0.95849884,2.0153022,0.77827114,0.9256469,-1.0247353,0.9995556,4.3697925,0.523243,1.3527391,-0.15037605,0.9206464,0.19552408,-0.14720464,0.47162265,0.92786545,-1.7320627,9.467331,0.0,14.0,10.0,8.0,13.0,11.0,14.0,5.0,8.0,1.0,0.0,8.0,2.0,1.0,9.0,0.0,104.0
318.439,L101,-146.0,24.0,-4.0,-85.0,-50.0,1408.0,4.2288814,5.592619,10.716987,19.81604,3.2838058,22.910477,22.537313,20.125479,1.5115868,0.8501687,1.0765477,2.6855364,0.6222699,0.7363365,-0.28503552,1.2944504,117.70347,67.0,64.0,161.0,274.0,107.0,257.0,290.0,291.0,40.0,9.0,18.0,58.0,8.0,14.0,4.0,12.0,1674.0,R101,247.0,-44.0,-16.0,-168.0,1145.0,442.0,-1.1408108,2.6019106,0.78924006,0.85634995,-1.2622584,0.5332616,4.2681437,0.5802484,1.4680909,0.24858661,0.9206464,-0.088089146,-0.26711157,0.43781045,1.3579235,-0.7789142,10.525028,-2.0,22.0,17.0,6.0,11.0,4.0,10.0,8.0,4.0,4.0,0.0,5.0,0.0,0.0,14.0,5.0,108.0
318.516,L101,-448.0,39.0,13.0,631.0,-92.0,2955.0,0.78113025,4.374759,4.472866,4.7909904,-0.32549277,2.7049298,4.3210506,2.2011373,1.4623692,0.3179901,1.0555149,0.69842094,0.8032392,1.693739,-0.59939283,0.86700326,29.620256,12.0,50.0,72.0,74.0,9.0,30.0,47.0,48.0,8.0,-2.0,3.0,19.0,11.0,34.0,1.0,3.0,419.0,R101,352.0,-22.0,-97.0,-150.0,522.0,1082.0,-0.86649245,2.1672602,0.78924006,0.788982,-1.638215,0.7329366,4.1444016,0.55992734,1.3298384,-0.15037605,0.9206464,1.3184868,-0.5560084,0.43781045,0.8390317,-0.07694865,10.740521,1.0,16.0,17.0,4.0,8.0,7.0,5.0,7.0,9.0,1.0,0.0,22.0,-5.0,0.0,8.0,9.0,109.0
318.589,L101,83.0,50.0,-88.0,172.0,2555.0,1220.0,0.43324408,1.7117988,1.5119236,0.53566635,-0.54407275,1.0479956,3.2044446,0.71829695,1.8600168,0.27855557,1.0111572,-0.30362397,0.34354064,0.68309057,0.022221994,0.7764276,13.290682,5.0,13.0,17.0,4.0,5.0,4.0,12.0,13.0,1.0,-3.0,6.0,2.0,3.0,13.0,7.0,1.0,103.0,R101,320.0,118.0,14.0,-753.0,-419.0,2838.0,-1.1408108,2.2417529,0.7783516,1.0699425,-1.638215,0.5997927,4.1200867,0.523243,1.3527391,-0.15037605,0.91407496,-0.1864424,-0.3261457,0.47162265,1.1025935,-0.7789142,8.953295,-2.0,17.0,15.0,12.0,8.0,5.0,4.0,5.0,8.0,1.0,-2.0,4.0,-1.0,1.0,11.0,5.0,91.0
318.664,L101,140.0,15.0,-11.0,215.0,1169.0,572.0,0.5269141,1.5953346,1.7146137,0.35614976,-0.4325028,0.9159696,3.1756516,0.5390452,1.6671574,0.27855557,1.0021396,-0.24055967,0.2913384,0.112566754,0.6166038,0.86700326,12.985982,7.0,11.0,22.0,2.0,7.0,2.0,11.0,7.0,4.0,-3.0,7.0,3.0,2.0,3.0,13.0,3.0,101.0,R101,298.0,120.0,-27.0,790.0,-2637.0,2506.0,-0.95849884,2.1672602,0.8059905,1.1448987,-1.638215,0.79954964,4.1200867,0.5802484,1.2747478,-0.15037605,0.9206464,-0.088089146,-0.20746252,0.43781045,1.1885669,-1.1498079,9.247357,0.0,16.0,19.0,14.0,8.0,8.0,4.0,8.0,12.0,1.0,0.0,5.0,1.0,0.0,12.0,3.0,111.0
318.814,L101,349.0,-16.0,12.0,158.0,407.0,1206.0,0.3883432,1.4266679,1.3634664,0.35614976,-0.54407275,0.9159696,2.9785597,0.5390452,1.9321578,0.24079579,1.0230237,-0.17807701,0.8032392,0.40694413,0.22326112,1.0530491,12.928523,4.0,8.0,13.0,2.0,5.0,2.0,4.0,7.0,0.0,-4.0,5.0,4.0,11.0,8.0,9.0,7.0,85.0,R101,-309.0,-162.0,17.0,1348.0,-4830.0,1367.0,-0.774036,2.0153022,0.90766317,0.9968515,-1.0247353,0.79954964,4.0718846,0.62470526,1.5030708,0.5057741,0.961709,0.10285662,1.0353336,1.1240422,6.4356937,6.3795905,25.665258,2.0,14.0,26.0,10.0,13.0,8.0,2.0,10.0,3.0,6.0,4.0,7.0,20.0,19.0,81.0,84.0,309.0
318.889,L101,382.0,-98.0,-39.0,374.0,-124.0,3050.0,0.5269141,1.7712145,1.3634664,0.7963677,-0.48770285,0.78288835,3.0062442,0.45960155,1.8600168,0.27855557,1.0555149,-0.11616254,0.45152625,0.23265727,-0.38901776,1.4438157,13.035902,7.0,14.0,13.0,7.0,6.0,0.0,5.0,4.0,1.0,-3.0,3.0,5.0,5.0,5.0,3.0,15.0,90.0,R101,-1.0,2.0,0.0,-10.0,30.0,1001.0,0.25089818,3.1494818,0.8720865,1.9460491,2.4678545,2.5424585,4.8580136,1.719542,1.8382001,5.3859315,3.3066435,3.3672721,12.072249,7.403195,10.271686,8.444245,69.895805,13.0,30.0,24.0,33.0,63.0,34.0,32.0,39.0,47.0,58.0,50.0,61.0,135.0,134.0,125.0,163.0,1041.0
318.964,L101,355.0,-93.0,-55.0,130.0,-1765.0,3322.0,0.3883432,1.7712145,1.4736259,0.53566635,-0.78185743,0.8495664,3.1185477,0.62537205,2.0083463,0.3590551,0.9924446,-0.11616254,0.50728446,0.17301486,-0.07942656,0.91290903,12.737944,4.0,14.0,16.0,4.0,1.0,1.0,9.0,10.0,-1.0,-1.0,9.0,5.0,6.0,4.0,6.0,4.0,91.0,R101,-4.0,1.0,-2.0,-15.0,25.0,1000.0,0.25089818,3.2165387,1.155537,1.2607844,2.6934242,3.9032226,5.728107,2.909392,2.6210375,5.3859315,4.0906787,4.309241,6.987823,6.0479455,4.9722753,6.5719113,62.104748,13.0,31.0,36.0,17.0,69.0,54.0,60.0,61.0,63.0,58.0,60.0,83.0,89.0,114.0,62.0,90.0,960.0
319.038,L101,-309.0,-78.0,32.0,-828.0,26.0,2143.0,1.001808,2.6118977,2.6308188,2.2306676,-0.54407275,1.0479956,3.062081,0.38733146,1.5575138,2.379787,1.0021396,0.24414083,6.2624364,4.891214,35.081276,28.395689,92.24272,16.0,27.0,41.0,26.0,5.0,4.0,7.0,1.0,6.0,32.0,7.0,11.0,72.0,108.0,377.0,321.0,1061.0,R101,-6.0,2.0,-2.0,-18.0,17.0,1004.0,1.8935965,4.5753713,0.9701911,2.230824,2.7995899,4.871788,6.596928,4.052586,3.2795475,6.955314,5.9466267,5.220176,4.9608474,4.9818945,3.2858672,5.420599,68.04175,32.0,51.0,29.0,39.0,72.0,68.0,84.0,80.0,74.0,82.0,82.0,102.0,68.0,97.0,39.0,62.0,1061.0
319.189,L101,-1.0,-1.0,-1.0,10.0,18.0,1004.0,1.7905391,3.4145896,2.3699443,4.08248,1.0115192,2.4539425,3.6562943,2.1001914,1.158789,3.3073988,4.547586,4.0191665,15.929499,9.640857,11.42747,10.300146,81.21042,29.0,38.0,36.0,59.0,43.0,26.0,27.0,46.0,23.0,44.0,73.0,84.0,146.0,181.0,160.0,149.0,1164.0,R101,-15.0,9.0,-4.0,-35.0,5.0,1022.0,3.206931,6.6323757,1.7524498,5.2492137,2.8341894,7.680505,8.496221,6.565307,3.3432806,6.3269024,7.2519116,5.0154533,1.3216846,2.2206228,1.6872956,1.7356439,71.31998,51.0,77.0,52.0,91.0,73.0,107.0,127.0,120.0,75.0,72.0,97.0,98.0,24.0,45.0,18.0,21.0,1148.0
319.268,L101,-2.0,0.0,-1.0,11.0,14.0,1002.0,2.2410464,3.2628646,2.6844707,4.131015,1.2553014,3.018574,3.9132836,2.1001914,1.3451027,3.3073988,5.0037165,4.347464,13.632867,8.407205,8.638462,8.048757,75.337715,36.0,36.0,42.0,60.0,51.0,35.0,35.0,46.0,35.0,44.0,78.0,90.0,130.0,165.0,119.0,119.0,1121.0,R101,-348.0,11.0,-33.0,-228.0,-128.0,2152.0,3.9472632,4.088737,2.9108396,25.980846,1.6245738,10.247873,11.402442,8.022369,1.2737663,1.8049235,1.061603,0.87444043,0.75722075,1.0473517,1.2736645,-0.9626641,75.35525,65.0,44.0,75.0,304.0,45.0,140.0,177.0,143.0,27.0,17.0,9.0,16.0,16.0,17.0,13.0,4.0,1112.0
319.488,L101,-3.0,0.0,0.0,12.0,8.0,1004.0,2.3060787,3.8842988,3.187299,5.2544928,1.9320737,7.0342913,6.44255,5.099025,2.5658805,2.5302444,7.202639,6.9979773,10.387385,7.8313932,4.1157713,4.596391,81.36778,37.0,44.0,51.0,84.0,73.0,95.0,99.0,98.0,60.0,34.0,101.0,132.0,106.0,157.0,54.0,69.0,1294.0,R101,-437.0,-3.0,-47.0,4.0,-1009.0,2977.0,0.25089818,2.671903,0.8562051,1.9924934,-0.57966906,2.6099975,5.1222143,1.5754421,1.2316191,0.11738434,0.91615796,0.6322977,-0.14720464,0.5056839,1.0157061,-2.346532,16.424597,13.0,23.0,23.0,34.0,17.0,35.0,41.0,36.0,16.0,3.0,-1.0,13.0,2.0,2.0,10.0,-3.0,264.0
319.564,L101,-8.0,-1.0,1.0,16.0,2.0,1014.0,2.3060787,3.7253573,5.192123,8.836267,2.7018344,10.210004,9.666761,10.063028,4.354759,2.5302444,6.136271,8.440397,2.8428793,4.1258044,0.8090736,2.0186105,83.95949,37.0,42.0,83.0,149.0,94.0,135.0,157.0,173.0,84.0,34.0,90.0,151.0,38.0,92.0,15.0,26.0,1400.0,R101,129.0,-37.0,74.0,-519.0,2449.0,1211.0,-0.95849884,2.2417529,0.7897148,0.89075863,-0.79731625,1.0662806,4.193462,0.523243,1.3779742,0.37804067,0.91407496,-0.088089146,-0.3261457,0.40424585,1.2736645,-0.9626641,10.920498,0.0,17.0,8.0,7.0,15.0,12.0,7.0,5.0,7.0,5.0,-2.0,5.0,-1.0,-1.0,13.0,4.0,101.0
319.643,L101,-35.0,40.0,1.0,44.0,2.0,1099.0,3.0884988,3.964637,7.675235,14.470025,3.2838058,13.008516,12.424898,13.671626,2.9033885,1.4608864,2.7290587,8.12313,0.8032392,1.909679,0.123114325,1.3438697,90.9836,49.0,45.0,119.0,219.0,107.0,166.0,195.0,222.0,65.0,19.0,51.0,147.0,11.0,39.0,8.0,13.0,1475.0,R101,356.0,53.0,-46.0,-121.0,160.0,2119.0,-1.1408108,2.0153022,0.82838345,0.75602806,-1.7689453,0.66635096,4.1444016,0.47855392,1.2260028,-0.5658293,0.91615796,0.0083313575,-0.20746252,0.37092736,0.92786545,-0.7789142,7.876343,-2.0,14.0,21.0,3.0,7.0,6.0,5.0,2.0,17.0,-2.0,-1.0,6.0,1.0,-2.0,9.0,5.0,89.0
319.792,L101,-100.0,86.0,-1.0,-61.0,-36.0,1251.0,3.6667585,4.7983828,10.347969,24.081629,3.6373787,15.172699,14.962909,14.562842,1.7687734,0.9638952,1.3840313,5.03715,0.92940825,1.3784666,0.123114325,1.3438697,104.15928,58.0,55.0,156.0,313.0,114.0,188.0,224.0,233.0,46.0,11.0,28.0,102.0,13.0,27.0,8.0,13.0,1589.0,R101,190.0,-11.0,-28.0,735.0,-5056.0,1168.0,-1.0499684,2.1672602,1.0431386,0.96101207,-1.1422131,0.7329366,4.0718846,0.5802484,1.405584,-0.7081114,0.9274927,-0.70851856,-0.08634382,0.47162265,1.1025935,0.729508,10.498126,-1.0,16.0,32.0,9.0,12.0,7.0,2.0,8.0,6.0,-3.0,1.0,-1.0,3.0,1.0,11.0,14.0,117.0
319.938,L101,157.0,50.0,-76.0,95.0,1720.0,1096.0,0.4794531,1.8314093,1.2607138,0.07808286,-0.66044307,1.179053,3.1756516,0.48530015,2.0886557,0.27855557,1.0111572,0.18535511,0.50728446,0.17301486,0.42136043,1.2454054,13.740008,6.0,15.0,10.0,-1.0,3.0,6.0,11.0,5.0,-2.0,-3.0,6.0,10.0,6.0,4.0,11.0,11.0,98.0,R101,0.0,1.0,0.0,-12.0,26.0,998.0,-0.3078242,2.741349,0.99338055,1.9000177,2.0372145,2.4749641,4.526822,1.3482199,2.0108526,5.8000937,3.7707136,3.0627968,14.445695,9.327147,15.880723,11.132425,81.144585,7.0,24.0,30.0,32.0,53.0,33.0,20.0,31.0,51.0,64.0,56.0,54.0,154.0,160.0,180.0,217.0,1166.0
320.089,L101,379.0,-116.0,-26.0,217.0,-475.0,3058.0,0.4794531,1.3183308,1.2607138,0.1719577,-0.66044307,1.3092263,3.0340843,0.48530015,2.0083463,0.3179901,0.99591917,0.18535511,0.45152625,0.23265727,0.022221994,0.86700326,12.479643,6.0,6.0,10.0,0.0,3.0,8.0,6.0,5.0,-1.0,-2.0,8.0,10.0,5.0,5.0,7.0,3.0,79.0,R101,-2.0,0.0,-1.0,-14.0,28.0,993.0,-0.3078242,2.671903,1.0972501,1.7644256,2.4678545,3.5608418,5.2751517,2.6224856,2.2493927,4.4142222,3.0830038,3.3244283,7.9120765,6.31029,7.2496543,7.565282,61.260437,7.0,23.0,34.0,29.0,63.0,49.0,46.0,56.0,56.0,45.0,47.0,60.0,98.0,118.0,91.0,131.0,953.0
320.168,L101,240.0,-74.0,22.0,-806.0,-3518.0,2058.0,0.3883432,1.538301,1.5908005,0.35614976,-0.78185743,1.0479956,2.9510303,0.65562785,1.9321578,0.24079579,1.0111572,0.12608112,0.34354064,0.40694413,0.8090736,0.6875268,13.303667,4.0,10.0,19.0,2.0,1.0,4.0,3.0,11.0,0.0,-4.0,6.0,9.0,3.0,8.0,15.0,-1.0,90.0,R101,-5.0,0.0,-1.0,-16.0,22.0,999.0,0.6169291,3.4169607,1.3537469,2.230824,2.9360063,3.5608418,5.899135,3.6846623,2.9700725,5.595315,4.335307,4.353835,7.4971614,6.0479455,5.80745,6.6602263,66.96642,17.0,34.0,42.0,39.0,76.0,49.0,65.0,74.0,69.0,61.0,63.0,84.0,94.0,114.0,73.0,93.0,1047.0
320.389,L101,-3.0,0.0,0.0,-2.0,13.0,1006.0,1.2945465,2.3401487,2.6844707,4.55834,1.7401323,7.0342913,6.681063,5.288137,2.6314816,2.5302444,5.754003,6.5071173,14.197457,8.781037,5.152439,5.254502,82.42941,21.0,23.0,42.0,69.0,67.0,95.0,104.0,101.0,61.0,34.0,86.0,125.0,134.0,170.0,68.0,79.0,1279.0,R101,-9.0,5.0,-3.0,-19.0,17.0,1010.0,2.0490227,4.863565,1.0696614,3.2248878,2.9693742,5.5036826,6.6358595,5.2395425,3.2795475,6.45488,6.2068624,4.581513,3.797476,5.042401,2.8436828,4.658256,68.42021,34.0,55.0,33.0,58.0,77.0,77.0,85.0,99.0,74.0,74.0,85.0,89.0,55.0,98.0,33.0,50.0,1076.0
320.464,L101,-7.0,-2.0,0.0,2.0,4.0,1011.0,1.727164,3.2628646,3.6607985,6.9495664,2.4246933,10.467837,9.601822,9.786073,4.601195,2.2313905,6.136271,8.28085,5.279783,4.8409615,1.4620366,2.5749655,83.288284,28.0,36.0,59.0,118.0,87.0,138.0,156.0,169.0,87.0,30.0,90.0,149.0,63.0,107.0,22.0,36.0,1375.0,R101,-94.0,19.0,-3.0,-10.0,-23.0,1242.0,4.847922,8.453587,2.322056,18.111284,3.1006808,11.493016,13.524016,10.911374,2.199781,4.725622,4.0906787,3.5373461,0.8952313,1.4416106,1.1885669,0.729508,91.57229,88.0,96.0,64.0,240.0,81.0,155.0,206.0,187.0,55.0,49.0,60.0,65.0,18.0,27.0,12.0,14.0,1417.0
320.763,L101,14.0,7.0,-132.0,54.0,2461.0,1259.0,0.4794531,1.6531698,1.399383,0.07808286,-0.27362347,1.2442449,3.0340843,0.5390452,1.9321578,0.40170717,1.100041,-0.05480285,0.45152625,0.5194591,0.022221994,0.6875268,13.2136755,6.0,12.0,14.0,-1.0,10.0,7.0,6.0,7.0,0.0,0.0,1.0,6.0,5.0,10.0,7.0,-1.0,89.0,R101,-457.0,-63.0,-61.0,-527.0,-297.0,2649.0,3.085993,4.088737,3.4282095,17.682165,1.6245738,8.43638,8.801535,5.680887,1.4078658,0.8789219,1.145336,0.7953007,0.099798664,0.5056839,0.7491641,-1.9332438,56.477314,49.0,44.0,84.0,236.0,45.0,117.0,133.0,106.0,34.0,9.0,12.0,15.0,6.0,2.0,7.0,-1.0,898.0
320.769,L101,127.0,39.0,-105.0,182.0,1302.0,609.0,0.3883432,1.7117988,1.5509864,0.4464872,-0.54407275,1.179053,2.9510303,0.65562785,1.8600168,0.27855557,0.99591917,-0.24055967,0.39694083,0.29151344,0.022221994,1.4943345,13.438196,4.0,13.0,18.0,3.0,5.0,6.0,3.0,11.0,1.0,-3.0,8.0,3.0,4.0,6.0,7.0,16.0,105.0,R101,276.0,-13.0,-48.0,232.0,1098.0,748.0,-0.86649245,2.5313163,0.78924006,0.89075863,-1.7689453,0.66635096,4.193462,0.55992734,1.3527391,0.24858661,0.91407496,0.0083313575,-0.26711157,0.37092736,0.8390317,0.09050758,10.552704,1.0,21.0,17.0,7.0,7.0,6.0,7.0,7.0,8.0,4.0,-2.0,6.0,0.0,-2.0,8.0,10.0,105.0
320.914,L101,378.0,-47.0,-20.0,233.0,219.0,1588.0,0.43324408,1.5953346,1.5908005,0.07808286,-0.78185743,1.0479956,2.9510303,0.41060627,2.0083463,0.27855557,0.991665,-0.17807701,0.39694083,0.23265727,0.123114325,1.3438697,12.52231,5.0,11.0,19.0,-1.0,1.0,4.0,3.0,2.0,-1.0,-3.0,10.0,4.0,4.0,5.0,8.0,13.0,84.0,R101,354.0,83.0,9.0,-425.0,-213.0,2813.0,-1.0499684,2.2417529,0.7830491,0.85634995,-1.9024504,0.66635096,4.095915,0.47855392,1.3092324,0.11738434,0.93664944,-0.38909772,-0.26711157,0.43781045,0.65822107,-0.5985127,8.374128,-1.0,17.0,16.0,6.0,6.0,6.0,3.0,2.0,10.0,3.0,2.0,2.0,0.0,0.0,6.0,6.0,84.0
321.139,L101,-157.0,134.0,-63.0,1067.0,2612.0,1254.0,0.4794531,1.7712145,1.757297,1.0470686,-0.60164267,1.3092263,3.0340843,0.34328243,1.7275879,0.7412056,1.0555149,0.06630566,1.6231482,2.0363848,19.33181,15.783574,51.505512,6.0,14.0,23.0,10.0,4.0,8.0,6.0,-1.0,3.0,7.0,3.0,8.0,23.0,42.0,257.0,214.0,627.0,R101,-182.0,-196.0,27.0,-120.0,571.0,426.0,-0.95849884,1.7789066,0.90766317,1.3003229,-1.5102179,0.5997927,4.0479956,0.7005093,1.5405912,1.0000433,0.9954594,0.46275258,1.5417067,1.360586,8.5344925,7.20618,29.508286,0.0,11.0,26.0,18.0,9.0,5.0,1.0,13.0,2.0,10.0,6.0,11.0,27.0,25.0,106.0,115.0,385.0
321.214,L101,-335.0,-61.0,-82.0,-715.0,-262.0,2193.0,0.5269141,2.6815696,2.4211004,2.163584,-0.12420734,0.64866316,3.0340843,0.30264163,1.7275879,1.0821,1.0230237,-0.24055967,5.710237,4.309846,35.623745,30.248755,91.139084,7.0,28.0,37.0,25.0,13.0,-2.0,6.0,-3.0,3.0,13.0,5.0,3.0,67.0,96.0,380.0,333.0,1011.0,R101,-323.0,-77.0,-9.0,920.0,-153.0,2435.0,-0.40133697,1.858927,1.155537,2.1342795,-0.79731625,0.79954964,4.0718846,0.5069384,1.4356092,3.3986845,1.7901826,0.46275258,11.475161,7.6158442,32.52435,20.798573,88.82962,6.0,12.0,36.0,37.0,15.0,8.0,2.0,4.0,5.0,33.0,27.0,11.0,130.0,137.0,309.0,311.0,1083.0
321.289,L101,0.0,0.0,-1.0,8.0,16.0,1012.0,1.2347175,3.1879394,3.2452195,4.08248,0.27496618,1.9496464,3.2044446,1.4425007,1.2685676,4.275075,3.5925481,2.7351248,23.56687,13.277396,22.322844,18.952366,108.6127,20.0,35.0,52.0,59.0,22.0,18.0,12.0,32.0,32.0,56.0,62.0,59.0,195.0,222.0,286.0,246.0,1408.0,R101,-3.0,0.0,-1.0,-18.0,25.0,994.0,0.25089818,3.7509308,1.2839507,1.6326385,2.620391,3.5608418,5.529406,2.6792462,3.4075916,5.8674054,4.0099845,3.5373461,8.227627,5.9184117,5.730241,7.045856,65.052765,13.0,39.0,40.0,26.0,67.0,49.0,54.0,57.0,76.0,65.0,59.0,65.0,101.0,112.0,72.0,108.0,1003.0
321.444,L101,1.0,-2.0,0.0,11.0,22.0,1005.0,1.4772713,3.2628646,2.7931712,4.1792974,0.5442065,1.9496464,3.2044446,1.3140422,1.2685676,4.03096,3.676074,2.6360083,21.936203,11.599948,18.57014,17.817474,100.26032,24.0,36.0,44.0,61.0,29.0,18.0,12.0,29.0,32.0,53.0,63.0,57.0,185.0,204.0,249.0,235.0,1331.0,R101,-5.0,0.0,-2.0,-18.0,20.0,998.0,1.2349375,4.863565,0.94815916,1.5047237,3.0025,4.7324224,6.330728,4.7996664,4.0794253,6.7695646,6.03328,4.4439206,7.292188,6.1785717,4.675206,6.23781,73.12667,24.0,55.0,28.0,23.0,78.0,66.0,77.0,92.0,86.0,79.0,83.0,86.0,92.0,116.0,58.0,80.0,1123.0
321.514,L101,-2.0,0.0,-2.0,13.0,24.0,1001.0,1.2347175,3.1136477,2.4727764,3.8855007,1.2853009,2.830355,3.8479512,2.2011373,1.2685676,3.7880456,4.0172243,3.543858,17.415485,7.901863,12.718125,11.722635,83.24719,20.0,34.0,38.0,55.0,52.0,32.0,33.0,48.0,32.0,50.0,67.0,75.0,156.0,158.0,178.0,167.0,1195.0,R101,-424.0,-16.0,-37.0,-115.0,-983.0,2883.0,1.0618607,3.4169607,0.8892476,1.8092035,-0.3714619,2.880619,5.244203,1.9197445,1.2207155,0.11738434,0.93664944,0.7953007,-0.20746252,0.5399956,0.5661601,-1.1498079,19.669315,22.0,34.0,25.0,30.0,19.0,39.0,45.0,43.0,19.0,3.0,2.0,15.0,1.0,3.0,5.0,3.0,308.0
321.667,L101,-2.0,0.0,-1.0,12.0,22.0,1000.0,1.2945465,2.8229468,2.3193185,3.683196,1.1648664,3.2699814,3.9793532,2.3036432,1.3451027,3.707407,5.4701347,4.5155334,16.223639,8.630221,11.008734,10.145658,81.884285,21.0,30.0,35.0,51.0,48.0,39.0,37.0,50.0,35.0,49.0,83.0,93.0,148.0,168.0,154.0,147.0,1188.0,R101,291.0,-18.0,-46.0,262.0,903.0,732.0,-1.1408108,2.3153422,0.7830491,0.9256469,-1.2622584,0.9995556,4.243103,0.5802484,1.4356092,-0.015593896,0.91615796,0.0083313575,-0.3261457,0.43781045,1.1885669,-0.42141443,10.667198,-2.0,18.0,16.0,8.0,11.0,11.0,9.0,8.0,5.0,2.0,-1.0,6.0,-1.0,0.0,12.0,7.0,109.0
